Channel;City;Region;Customer name;Order Date;Order ID;Department;Product Category (gender);Product Sub category;Product SKU;Product name; Distance from the warehouse ; Price ; Cost of sales ; Discount ; Order Quantity ; Sales 
Franchise;Parwich;Derbyshire;Schwartz, Thomas E Esq;15/08/2021;56930;Clothing;Men;Jackets;MJ12-XS-Black;Proteus Fitness Jackshirt-XS-Black;175;47;169,2;0,1;10;470
Small chain store;Abbey Ward;Buckinghamshire;Marine Safety International;15/08/2021;38884;Clothing;Men;Pants;MP02-36-Blue;"Viktor LumaTech&trade; Pant-36-Blue";160;52;1.270,90;0;47;2444
Local store;Howard Town Ward;Derbyshire;Anstoetter, Mark D Esq;16/08/2021;6018;Clothing;Men;Jackets;MJ12-XL-Orange;Proteus Fitness Jackshirt-XL-Orange;45;53;40,3;0,1;2;106
Local store;Parwich;Derbyshire;Central Hrdwr & Elec Corp;16/08/2021;6018;Clothing;Men;Tanks;MT08-XS-Green;Sparta Gym Tank-XS-Green;175;19;289;  -  ;39;741
Franchise;Crompton Ward;Greater Manchester;Interdependence Associates Inc;16/08/2021;3907;Clothing;Men;Jackets;MJ09-S-Yellow;Taurus Elements Shell-S-Yellow;90;51;697,7;0;36;1836
Franchise;Bargate Ward;Southampton;Coastal Technologies;16/08/2021;25571;Clothing;Men;Tees;MS11-L-Yellow;Atomic Endurance Running Tee (V-neck)-L-Yellow;35;17;364,1;0,1;42;714
Small chain store;Abbey Ward;Buckinghamshire;Marine Safety International;16/08/2021;3907;Clothing;Men;Hoodies & Sweatshirts;MH07-L-Gray;Hero Hoodie-L-Gray;160;43;959,8;0;36;1548
Small chain store;Loundsley Green Ward;Derbyshire;Rosenkrance, Brent;16/08/2021;31297;Clothing;Women;Hoodies & Sweatshirts;WH03-L-Purple;Autumn Pullie-L-Purple;55;24;393,1;0,1;39;936
Small chain store;Broxburn, Uphall and Winchburg;West Lothian;T C E Systems Inc;16/08/2021;31297;Clothing;Men;Pants;MP01-34-Purple;Caesar Warm-Up Pant-34-Purple;65;51;1.032,20;0;44;2244
Supermarket;Greets Green and Lyng Ward;West Midlands;Red Giant Foods Inc;16/08/2021;3907;Clothing;Women;Hoodies & Sweatshirts;WH08-M-White;Cassia Funnel Sweatshirt-M-White;65;23;250,2;0,1;34;782
Supermarket;Midway Ward;Derbyshire;Don Allen & Associates Pa;16/08/2021;31173;Clothing;Men;Tees;MS05-S-Purple;"Helios EverCool&trade; Tee-S-Purple";35;6;41,8;0,1;24;144
Local store;Wakefield North Ward;West Yorkshire;Grt Amercn Fed Svngs & Ln Assn;17/08/2021;32230;Clothing;Men;Pants;MP01;Caesar Warm-Up Pant;10;33;470,6;0,1;46;1518
Local store;Carbrooke;Norfolk;Capital Thrpy & Spts Medcn Inc;17/08/2021;58084;Clothing;Men;Jackets;MJ07-L-Red;Orion Two-Tone Fitted Jacket-L-Red;205;53;66,8;0,1;3;159
Franchise;Abbey Ward;Buckinghamshire;Robert Vance Ltd;17/08/2021;58084;Clothing;Men;Tees;MS06-L-Blue;Zoltan Gym Tee-L-Blue;160;11;237,6;0;36;396
Franchise;Weston-Super-Mare;North Somerset;Typesetters;17/08/2021;40608;Clothing;Men;Jackets;MJ02-L-Orange;Hyperion Elements Jacket-L-Orange;45;50;957;0,1;29;1450
Franchise;East Putney Ward;Greater London;Mitchell Silliman Co Inc;17/08/2021;40608;Clothing;Women;Bras & Tanks;WB04-M-Purple;Prima Compete Bra Top-M-Purple;70;30;351;0;39;1170
Franchise;St. Ive;Cornwall;Typesetters;17/08/2021;32610;Clothing;Women;Hoodies & Sweatshirts;WH01;Mona Pullover Hoodlie;40;36;1.032,10;0;47;1692
Small chain store;Carbrooke;Norfolk;Prugh, Pamela J Cpa;17/08/2021;32610;Clothing;Men;Hoodies & Sweatshirts;MH08;Oslo Trek Hoodie;205;44;220;0,1;20;880
Small chain store;Brimpton;Berkshire;Torrefazione Italia Inc;17/08/2021;20096;Clothing;Men;Jackets;MJ12-L-Orange;Proteus Fitness Jackshirt-L-Orange;35;61;832,7;0;35;2135
Local store;Central Buchan Ward;Aberdeenshire;Lutz, Christopher T Esq;18/08/2021;36294;Clothing;Men;Tanks;MT03-L-Red;Primo Endurance Tank-L-Red;90;19;550,6;0;46;874
Local store;Carbrooke;Norfolk;Chomsky, Charles Esq;18/08/2021;4099;Clothing;Men;Tanks;MT05-M-Blue;Rocco Gym Tank-M-Blue;205;17;318,2;0,1;39;663
Local store;Howard Town Ward;Derbyshire;Anstoetter, Mark D Esq;18/08/2021;36101;Clothing;Men;Tees;MS03;Balboa Persistence Tee;45;16;27,4;0,1;3;48
Franchise;St. Ive;Cornwall;Typesetters;18/08/2021;11875;Clothing;Men;Jackets;MJ03-M-Green;Montana Wind Jacket-M-Green;40;46;349,6;  -  ;19;874
Franchise;Shiney Row Ward;County Durham;Best Wstrn Host Mtr Htl Palm;18/08/2021;4099;Clothing;Men;Pants;MP05-34-Green;Kratos Gym Pant-34-Green;75;39;84,2;  -  ;4;156
Franchise;Parwich;Derbyshire;Cheek, John D Esq;18/08/2021;4099;Clothing;Men;Tanks;MT10-XS-Yellow;Tiberius Gym Tank-XS-Yellow;175;18;58,3;0;12;216
Small chain store;Abbey Ward;Buckinghamshire;J C S Machinery;18/08/2021;17953;Clothing;Men;Tees;MS06-M-Green;Zoltan Gym Tee-M-Green;160;7;81,9;0;30;210
Supermarket;Carbrooke;Norfolk;Ottumwa Glass Co;18/08/2021;17953;Clothing;Men;Hoodies & Sweatshirts;MH06-XL-Blue;Stark Fundamental Hoodie-XL-Blue;205;29;292,3;0;21;609
Supermarket;Abbey Ward;Buckinghamshire;Dohn Law Offices Inc Ps;18/08/2021;17953;Clothing;Men;Shorts;MSH03-33-Blue;Meteor Workout Short-33-Blue;160;26;282,9;  -  ;17;442
Supermarket;Dee Ward;Dumfries and Galloway;Rittenhouse Motor Co;18/08/2021;4099;Clothing;Men;Shorts;MSH03-36-Black;Meteor Workout Short-36-Black;35;27;669,1;0,1;42;1134
Franchise;Abbey Ward;Buckinghamshire;Jones, Brigham P Esq;19/08/2021;4896;Clothing;Men;Tanks;MT03-M-Blue;Primo Endurance Tank-M-Blue;160;19;199,5;0,1;21;399
Franchise;Abbey Ward;Buckinghamshire;Torrefazione Italia Inc;19/08/2021;25313;Clothing;Men;Hoodies & Sweatshirts;MH09-M-Green;Abominable Hoodie-M-Green;160;32;389,1;0,1;19;608
Franchise;Dee Ward;Dumfries and Galloway;J A Associates;19/08/2021;34148;Clothing;Women;Bras & Tanks;WB01-S-Gray;Electra Bra Top-S-Gray;35;19;163;0,1;33;627
Small chain store;Lye and Stourbridge North Ward;West Midlands;Kelly, Mark C;19/08/2021;4896;Clothing;Women;Bras & Tanks;WB01-L-Gray;Electra Bra Top-L-Gray;25;20;270;0,1;25;500
Supermarket;Abbey Ward;Buckinghamshire;Accurate Engraving Co;19/08/2021;4896;Clothing;Women;Hoodies & Sweatshirts;WH04-L-Orange;Miko Pullover Hoodie-L-Orange;160;27;94,5;0,1;10;270
Local store;Colnbrook with Poyle;Buckinghamshire;Bilar Tool & Die Inc;20/08/2021;24067;Clothing;Men;Hoodies & Sweatshirts;MH03-L-Green;Bruno Compete Hoodie-L-Green;55;29;640,3;0;46;1334
Local store;Carbrooke;Norfolk;Drubner, Norman S Esq;20/08/2021;49350;Clothing;Men;Hoodies & Sweatshirts;MH03-XL-Blue;Bruno Compete Hoodie-XL-Blue;205;44;1.320,00;0;50;2200
Local store;Ryde;Isle of Wight;Barajas & Bustamante Archl;20/08/2021;3361;Clothing;Men;Hoodies & Sweatshirts;MH13;Marco Lightweight Active Hoodie;40;39;879,1;0,1;49;1911
Local store;Newbold and Brownsover Ward;Warwickshire;Viking Lodge;20/08/2021;3361;Clothing;Men;Hoodies & Sweatshirts;MH02-XS-Black;Teton Pullover Hoodie-XS-Black;80;40;276;0,1;23;920
Franchise;Abbey Ward;Buckinghamshire;Wa Inst For Plcy Studies;20/08/2021;24067;Clothing;Men;Pants;MP06-36-Green;Mithra Warmup Pant-36-Green;160;31;164,9;0,1;19;589
Franchise;Newquay;Cornwall;Smart Signs;20/08/2021;24067;Clothing;Men;Jackets;MJ06-XL-Blue;Jupiter All-Weather Trainer -XL-Blue;95;40;552;0,1;30;1200
Supermarket;Broxburn, Uphall and Winchburg;West Lothian;Mail Boxes Etc;20/08/2021;44869;Clothing;Men;Tanks;MT06-XS-Black;Vulcan Weightlifting Tank-XS-Black;65;25;645;0;43;1075
Franchise;Abbey Ward;Buckinghamshire;Cavuto, John A;21/08/2021;8039;Clothing;Men;Jackets;MJ11;Typhon Performance Fleece-lined Jacket;160;58;1.309,10;0;37;2146
Franchise;Shard End Ward;West Midlands;Upper Deck Co;21/08/2021;1185;Clothing;Men;Jackets;MJ06-XS-Purple;Jupiter All-Weather Trainer -XS-Purple;120;48;225,1;0,1;7;336
Small chain store;City and Hunslet Ward;West Yorkshire;Oncor Inc;21/08/2021;16452;Clothing;Men;Tanks;MT01;"Erikssen CoolTech&trade; Fitness Tank";20;21;434,7;0,1;46;966
Supermarket;Abbey Ward;Buckinghamshire;Levering, Charles B Esq;21/08/2021;36709;Clothing;Men;Tanks;MT10-M-Yellow;Tiberius Gym Tank-M-Yellow;160;19;271,3;0,1;42;798
Local store;Weston-Super-Mare;North Somerset;Mason Insurance Agency Inc;22/08/2021;33031;Clothing;Men;Tees;MS12-XL-Red;Atomic Endurance Running Tee (Crew-Neck)-XL-Red;45;9;74,5;0;18;162
Small chain store;Ryde;Isle of Wight;L & M Industrial Chemicals Inc;22/08/2021;33031;Clothing;Men;Tanks;MT05-XL-Blue;Rocco Gym Tank-XL-Blue;40;19;182,4;0,1;24;456
Local store;St. Stephens Ward;Kent;Advanced Engineering Assocs;24/08/2021;31460;Clothing;Men;Hoodies & Sweatshirts;MH02-S-Black;Teton Pullover Hoodie-S-Black;40;43;178;0,1;9;387
Local store;Marldon;Devon;Creative Photography Inc;24/08/2021;20933;Clothing;Men;Tees;MS09-S-Blue;"Ryker LumaTech&trade; Tee (Crew-neck)-S-Blue";45;8;136,8;0,1;45;360
Franchise;Aldborough Ward;Greater London;Barnett Travel;24/08/2021;2497;Clothing;Men;Tees;MS04-L-Orange;"Gobi HeatTec&reg; Tee-L-Orange";35;22;194;0,1;21;462
Local store;Broxburn, Uphall and Winchburg;West Lothian;Shamrock Food Service;25/08/2021;39266;Clothing;Men;Pants;MP12-33-Black;Cronus Yoga Pant -33-Black;155;36;172,8;0,1;16;576
Franchise;Llangeler Community;Ceredigion;Berry, John M Esq;25/08/2021;1504;Clothing;Women;Hoodies & Sweatshirts;WH01-XL-Orange;Mona Pullover Hoodlie-XL-Orange;50;39;302,3;0,1;31;1209
Small chain store;Loundsley Green Ward;Derbyshire;Liss, Amy Esq;25/08/2021;39266;Clothing;Men;Pants;MP08-33-Red;Zeppelin Yoga Pant-33-Red;55;32;32;0;4;128
Small chain store;Steornabhagh a Deas Ward;Western Isles;Central Hrdwr & Elec Corp;25/08/2021;43682;Clothing;Men;Tanks;MT01-L-Orange;"Erikssen CoolTech&trade; Fitness Tank-L-Orange";50;22;181,7;0,1;14;308
Supermarket;Abbey Ward;Buckinghamshire;El Adobe Inn;25/08/2021;39266;Clothing;Women;Bras & Tanks;WB01;Electra Bra Top;160;15;128,1;0,1;14;210
Local store;Carbrooke;Norfolk;Computemp;26/08/2021;33186;Clothing;Women;Hoodies & Sweatshirts;WH01-M-Purple;Mona Pullover Hoodlie-M-Purple;205;29;264,5;0;24;696
Local store;Howard Town Ward;Derbyshire;Hirsch, Henry L Esq;26/08/2021;28544;Clothing;Men;Tanks;MT01-M-Gray;"Erikssen CoolTech&trade; Fitness Tank-M-Gray";45;20;278,4;0,1;24;480
Local store;Ryde;Isle of Wight;New York C Liquidators Inc;26/08/2021;18113;Clothing;Men;Hoodies & Sweatshirts;MH11-S-White;Grayson Crewneck Sweatshirt -S-White;40;45;522,5;0,1;27;1215
Local store;Eccleston Ward;Merseyside;Bomarko Inc;26/08/2021;52676;Clothing;Men;Jackets;MJ09-S-Yellow;Taurus Elements Shell-S-Yellow;60;60;1.490,40;0;46;2760
Franchise;Abbey Ward;Buckinghamshire;Nelson & Paulson Chartered;26/08/2021;7267;Clothing;Men;Tanks;MT07-M-Gray;Argus All-Weather Tank-M-Gray;160;18;119,7;0,1;19;342
Franchise;Astley Bridge Ward;Greater Manchester;Wky Am 930 Stereo;26/08/2021;52580;Clothing;Men;Tees;MS03-XS-Orange;Balboa Persistence Tee-XS-Orange;75;22;334;0;23;506
Small chain store;Loundsley Green Ward;Derbyshire;Sawyer, Robert M Esq;26/08/2021;23616;Clothing;Men;Pants;MP05-32-Green;Kratos Gym Pant-32-Green;55;49;1.013,30;0,1;47;2303
Supermarket;Carbrooke;Norfolk;Rex Internatl;26/08/2021;52580;Clothing;Women;Hoodies & Sweatshirts;WH01-M-Orange;Mona Pullover Hoodlie-M-Orange;205;32;133,1;0;16;512
Supermarket;Carbrooke;Norfolk;Micro Lan;26/08/2021;23489;Clothing;Men;Shorts;MSH12-34-Red;Pierce Gym Short-34-Red;205;44;499;0;42;1848
Local store;Carbrooke;Norfolk;Finlay, Joseph B Jr;27/08/2021;13575;Clothing;Men;Tees;MS11-M-Yellow;Atomic Endurance Running Tee (V-neck)-M-Yellow;205;13;101,4;0,1;15;195
Local store;South Ward;North Eart Lincolnshire;Bork, Terry D Esq;27/08/2021;38178;Clothing;Men;Tanks;MT03-L-Red;Primo Endurance Tank-L-Red;60;18;236,2;0;32;576
Franchise;Lancing;West Sussex;Everythings A Dollar;27/08/2021;22434;Clothing;Women;Bras & Tanks;WB04-XL-Purple;Prima Compete Bra Top-XL-Purple;25;12;15,8;0,1;3;36
Franchise;Newquay;Cornwall;Schwartzbard, Gail L Esq;27/08/2021;22434;Clothing;Men;Jackets;MJ10-M-Black;"Mars HeatTech&trade; Pullover-M-Black";95;64;1.472,60;0;39;2496
Supermarket;Dee Ward;Dumfries and Galloway;Luby, Joseph K Esq;27/08/2021;31232;Clothing;Men;Hoodies & Sweatshirts;MH08-M-Red;Oslo Trek Hoodie-M-Red;35;41;177,1;0;9;369
Supermarket;Middlewich;Cheshire;Bedford Books St Martins Prs;27/08/2021;59361;Clothing;Women;Hoodies & Sweatshirts;WH03-M-Purple;Autumn Pullie-M-Purple;60;36;972;0,1;45;1620
Local store;Carbrooke;Norfolk;Aviation Insurance Inc;28/08/2021;52230;Clothing;Men;Hoodies & Sweatshirts;MH08-S-Red;Oslo Trek Hoodie-S-Red;205;29;218,7;0,1;29;841
Local store;Howard Town Ward;Derbyshire;Mcdonald, Michael J Esq;28/08/2021;58369;Clothing;Men;Hoodies & Sweatshirts;MH09-M-Green;Abominable Hoodie-M-Green;45;35;285,6;0;16;560
Franchise;Abbey Ward;Buckinghamshire;Miller Searl & Fitch;28/08/2021;26981;Clothing;Men;Hoodies & Sweatshirts;MH07-S-Gray;Hero Hoodie-S-Gray;160;34;613,4;0;44;1496
Franchise;Abbey Ward;Buckinghamshire;Mata, Mario A Esq;28/08/2021;58369;Clothing;Men;Hoodies & Sweatshirts;MH04-XS-Yellow;Frankie  Sweatshirt-XS-Yellow;160;24;474,7;0,1;46;1104
Franchise;Weston-Super-Mare;North Somerset;Southwest Ms Shopg Bag;28/08/2021;26981;Clothing;Men;Shorts;MSH11-36-Red;Arcadio Gym Short-36-Red;45;36;304,2;0,1;13;468
Small chain store;Carbrooke;Norfolk;Exhibit Crafts Inc;28/08/2021;40007;Clothing;Men;Hoodies & Sweatshirts;MH05-L-Green;Hollister Backyard Sweatshirt-L-Green;205;30;486;0;45;1350
Small chain store;Maybury and Sheerwater Ward;Surrey;Reliable Yard Service;28/08/2021;9155;Clothing;Men;Tanks;MT01-M-Red;"Erikssen CoolTech&trade; Fitness Tank-M-Red";60;18;183,6;0,1;17;306
Small chain store;Marldon;Devon;Berick, Joseph G Esq;28/08/2021;50565;Clothing;Men;Hoodies & Sweatshirts;MH02-XL-Purple;Teton Pullover Hoodie-XL-Purple;45;24;340,6;0,1;43;1032
Supermarket;Letchworth South West Ward;Hertfordshire;Bomarko Inc;28/08/2021;14439;Clothing;Men;Hoodies & Sweatshirts;MH06-L-Purple;Stark Fundamental Hoodie-L-Purple;35;44;665,3;0,1;27;1188
Local store;Eccleston Ward;Merseyside;Bomarko Inc;30/08/2021;37253;Clothing;Women;Hoodies & Sweatshirts;WH01-XS-Green;Mona Pullover Hoodlie-XS-Green;60;40;1.048,80;0,1;46;1840
Franchise;Abbey Ward;Buckinghamshire;Levy Security Consultants Ltd;30/08/2021;25797;Clothing;Men;Tees;MS07-S-Green;"Deion Long-Sleeve EverCool&trade; Tee-S-Green";160;19;223,4;  -  ;28;532
Franchise;Lye and Stourbridge North Ward;West Midlands;Alden, Michael H Esq;30/08/2021;30054;Clothing;Men;Hoodies & Sweatshirts;MH13-S-Green;Marco Lightweight Active Hoodie-S-Green;25;21;367,3;0;33;693
Small chain store;St. Georges Hill Ward;Surrey;Hasselberg, Michael R Esq;30/08/2021;43588;Clothing;Men;Tees;MS06-S-Yellow;Zoltan Gym Tee-S-Yellow;50;21;80,6;0,1;6;126
Small chain store;New Milton;Hampshire;N Rockland Educl Fed Crdt Un;30/08/2021;43270;Clothing;Men;Jackets;MJ12-M-Blue;Proteus Fitness Jackshirt-M-Blue;35;55;558,3;0,1;35;1925
Supermarket;Abbey Ward;Buckinghamshire;Sadowski, Jeffrey A;30/08/2021;43588;Clothing;Men;Hoodies & Sweatshirts;MH08-XS-Purple;Oslo Trek Hoodie-XS-Purple;160;34;364,5;0;16;544
Local store;Carbrooke;Norfolk;Twining Nemia & Steflik;31/08/2021;25985;Clothing;Men;Tees;MS02-M-Blue;"Ryker LumaTech&trade; Tee (V-neck)-M-Blue";205;18;114,8;0,1;22;396
Local store;Broxburn, Uphall and Winchburg;West Lothian;Curtin, Patricia M Esq;31/08/2021;25666;Clothing;Men;Tees;MS08-S-Red;Strike Endurance Tee-S-Red;155;18;120,1;0,1;23;414
Local store;Cockerton West Ward;Darlington;Rowley/hansell Petetin;31/08/2021;25985;Clothing;Men;Tanks;MT10-XS-Yellow;Tiberius Gym Tank-XS-Yellow;35;18;468;0,1;50;900
Franchise;Launcells;Cornwall;Digital Solutions Inc;31/08/2021;13345;Clothing;Women;Hoodies & Sweatshirts;WH07-XL-Gray;Phoebe Zipper Sweatshirt-XL-Gray;85;29;874,4;0,1;45;1305
Franchise;Abbey Ward;Buckinghamshire;Jones, Brigham P Esq;31/08/2021;39808;Clothing;Men;Hoodies & Sweatshirts;MH05-S-Red;Hollister Backyard Sweatshirt-S-Red;160;33;460,4;0;31;1023
Franchise;Westgate Ward;Gloucestershire;Lykes Bros Inc;31/08/2021;25666;Clothing;Men;Tees;MS04-XS-Orange;"Gobi HeatTec&reg; Tee-XS-Orange";50;11;257,4;0,1;36;396
Franchise;Bargate Ward;Southampton;Watson, Richard I Md;31/08/2021;20066;Clothing;Women;Bras & Tanks;WB01-XL-Purple;Electra Bra Top-XL-Purple;35;23;228,2;  -  ;16;368
Franchise;Middlewich;Cheshire;Haney, Tom C Md;31/08/2021;13345;Clothing;Men;Jackets;MJ07-M-Black;Orion Two-Tone Fitted Jacket-M-Black;60;40;508,8;0;24;960
Small chain store;Broxburn, Uphall and Winchburg;West Lothian;T C E Systems Inc;31/08/2021;39808;Clothing;Women;Hoodies & Sweatshirts;WH04-M-Purple;Miko Pullover Hoodie-M-Purple;65;22;627;0;50;1100
Small chain store;Franche Ward;Hereford and Worcester;Brewster Wallcoverings Co;31/08/2021;33702;Clothing;Women;Hoodies & Sweatshirts;WH04-L-Purple;Miko Pullover Hoodie-L-Purple;35;31;195,3;  -  ;14;434
Supermarket;Abbey Ward;Buckinghamshire;Howland Machine Corp;31/08/2021;20066;Clothing;Men;Tees;MS11-XL-Yellow;Atomic Endurance Running Tee (V-neck)-XL-Yellow;160;14;26,9;0;3;42
Supermarket;Lancing;West Sussex;Lbt;31/08/2021;40193;Clothing;Men;Jackets;MJ02-L-Green;Hyperion Elements Jacket-L-Green;25;65;663;0,1;34;2210
Local store;Royal Hospital Ward;Greater London;Shirleys Print Shoppe;01/09/2021;40802;Clothing;Men;Tanks;MT01-L-Gray;"Erikssen CoolTech&trade; Fitness Tank-L-Gray";30;16;291,2;0;28;448
Franchise;Carbrooke;Norfolk;Goldberg, Stephen M Esq;01/09/2021;57152;Clothing;Men;Tanks;MT03-M-Yellow;Primo Endurance Tank-M-Yellow;205;18;90,7;0;18;324
Franchise;Wakefield North Ward;West Yorkshire;Agopgee Enterprises Inc;01/09/2021;57152;Clothing;Men;Jackets;MJ08-XS-Gray;Lando Gym Jacket-XS-Gray;10;42;126;0,1;6;252
Franchise;Abbey Ward;Buckinghamshire;Engelbrecht Ackerman & Hassman;01/09/2021;4581;Clothing;Men;Hoodies & Sweatshirts;MH07-XL-Black;Hero Hoodie-XL-Black;160;23;224,3;0;25;575
Franchise;Brooklands Ward;Greater Manchester;M A C Insurance Agency;01/09/2021;49094;Clothing;Men;Pants;MP08-33-Blue;Zeppelin Yoga Pant-33-Blue;75;55;562,7;0;31;1705
Small chain store;East Southbourne and Tuckton W;Bournemouth;Register Printing Co;01/09/2021;15781;Clothing;Men;Hoodies & Sweatshirts;MH04-M-White;Frankie  Sweatshirt-M-White;20;24;187,9;0;29;696
Local store;Broxburn, Uphall and Winchburg;West Lothian;Daily Advance;02/09/2021;2560;Clothing;Men;Hoodies & Sweatshirts;MH02-XL-Black;Teton Pullover Hoodie-XL-Black;155;28;573,4;  -  ;32;896
Local store;Howard Town Ward;Derbyshire;Anstoetter, Mark D Esq;02/09/2021;2560;Clothing;Women;Hoodies & Sweatshirts;WH05-L-Purple;Selene Yoga Hoodie-L-Purple;45;45;600,3;0,1;23;1035
Local store;New Milton;Hampshire;Twining Nemia & Steflik;02/09/2021;39555;Clothing;Women;Hoodies & Sweatshirts;WH07-S-Gray;Phoebe Zipper Sweatshirt-S-Gray;35;25;513;0;38;950
Supermarket;Warlingham;Surrey;C C Industries;02/09/2021;16231;Clothing;Women;Bras & Tanks;WB02-M-Blue;Erica Evercool Sports Bra-M-Blue;50;13;117;0,1;20;260
Local store;Ruckinge;Kent;Advantage Title & Escrow Inc;03/09/2021;2147;Clothing;Men;Hoodies & Sweatshirts;MH10-M-Blue;Mach Street Sweatshirt -M-Blue;115;26;144,3;0;15;390
Local store;Central Buchan Ward;Aberdeenshire;Lutz, Christopher T Esq;03/09/2021;22182;Clothing;Women;Hoodies & Sweatshirts;WH10-XL-Yellow;Helena Hooded Fleece-XL-Yellow;90;27;97,2;0,1;9;243
Local store;Carbrooke;Norfolk;K & R Associates Inc;03/09/2021;22182;Clothing;Women;Hoodies & Sweatshirts;WH02-M-Green;Hera Pullover Hoodie-M-Green;205;38;802,6;0,1;48;1824
Local store;Brockley Ward;Greater London;Paralegal Personnel;03/09/2021;23649;Clothing;Men;Hoodies & Sweatshirts;MH08-XS-Brown;Oslo Trek Hoodie-XS-Brown;30;43;580,5;0,1;30;1290
Local store;Warlingham;Surrey;Gulf Atlantic Equipment Co Inc;03/09/2021;23649;Clothing;Men;Hoodies & Sweatshirts;MH13-M-Green;Marco Lightweight Active Hoodie-M-Green;50;25;409,5;0;42;1050
Local store;Hawerby cum Beesby;Lincolnshire;Mcmahan, Ben L;03/09/2021;34852;Clothing;Men;Hoodies & Sweatshirts;MH13-M-Green;Marco Lightweight Active Hoodie-M-Green;40;26;344,8;0;26;676
Franchise;Abbey Ward;Buckinghamshire;Mata, Mario A Esq;03/09/2021;22182;Clothing;Men;Shorts;MSH05-36-Gray;Hawkeye Yoga Short-36-Gray;160;31;53,3;0,1;4;124
Franchise;Abbey Ward;Buckinghamshire;Mnpls Arprt Marriott;03/09/2021;52130;Clothing;Men;Jackets;MJ01-L-Orange;Beaumont Summit Kit-L-Orange;160;54;991,4;0,1;36;1944
Franchise;Weston-Super-Mare;North Somerset;Southwest Ms Shopg Bag;03/09/2021;14695;Clothing;Men;Tees;MS03-XL-Green;Balboa Persistence Tee-XL-Green;45;19;471,2;0,1;40;760
Franchise;Wilmington;Kent;Industrial Engineering Assocs;03/09/2021;30660;Clothing;Men;Hoodies & Sweatshirts;MH02-L-Purple;Teton Pullover Hoodie-L-Purple;45;43;350,9;0;16;688
Small chain store;Midway Ward;Derbyshire;Ithaca Guitar Works Inc;03/09/2021;52130;Clothing;Men;Pants;MP07-32-Purple;Thorpe Track Pant-32-Purple;35;47;183,3;  -  ;13;611
Supermarket;Abbey Ward;Buckinghamshire;Applied Robotic Tech Inc;03/09/2021;56548;Clothing;Men;Tees;MS11-XL-Blue;Atomic Endurance Running Tee (V-neck)-XL-Blue;160;6;20,2;0;7;42
Local store;City and Hunslet Ward;West Yorkshire;Print Shop;04/09/2021;1991;Clothing;Men;Pants;MP06-32-Orange;Mithra Warmup Pant-32-Orange;20;46;1.038,20;0;37;1702
Franchise;Broxburn, Uphall and Winchburg;West Lothian;Proctor & Associates Co;04/09/2021;54086;Clothing;Men;Tees;MS06-XS-Blue;Zoltan Gym Tee-XS-Blue;65;9;89;0,1;23;207
Small chain store;Abbey Ward;Buckinghamshire;Teti, Louis N Esq;04/09/2021;34309;Clothing;Men;Tees;MS06-M-Green;Zoltan Gym Tee-M-Green;160;18;152,6;  -  ;16;288
Small chain store;Loundsley Green Ward;Derbyshire;Tremont, Michael A Esq;04/09/2021;1991;Clothing;Men;Pants;MP07-36-Purple;Thorpe Track Pant-36-Purple;55;48;388,8;0,1;27;1296
Local store;Carbrooke;Norfolk;Philosophical Rsrch Scty Bkstr;05/09/2021;29536;Clothing;Men;Shorts;MSH06-33-Gray;Lono Yoga Short-33-Gray;205;39;395,5;0;26;1014
Franchise;Abbey Ward;Buckinghamshire;Sadowski, Jeffrey A;05/09/2021;43713;Clothing;Men;Shorts;MSH01-34-Red;"Cobalt CoolTech&trade; Fitness Short-34-Red";160;42;312,5;0,1;12;504
Franchise;Abbey Ward;Buckinghamshire;Wa Inst For Plcy Studies;05/09/2021;29536;Clothing;Men;Shorts;MSH01-36-Black;"Cobalt CoolTech&trade; Fitness Short-36-Black";160;30;214,5;0,1;11;330
Franchise;Eaton Park Ward;Stoke-on-Trent;Capitol Cadillac Company;05/09/2021;29536;Clothing;Men;Pants;MP02-36-Red;"Viktor LumaTech&trade; Pant-36-Red";40;43;114;0,1;5;215
Local store;Broxburn, Uphall and Winchburg;West Lothian;Grt Amercn Fed Svngs & Ln Assn;06/09/2021;59202;Clothing;Men;Shorts;MSH06-36-Blue;Lono Yoga Short-36-Blue;155;41;398,5;0;36;1476
Franchise;Renfrew South & Gallowhill War;Dunbartonshire;Clarke, James H Esq;06/09/2021;18661;Clothing;Men;Pants;MP07-32-Purple;Thorpe Track Pant-32-Purple;35;50;150;0,1;12;600
Franchise;Abbey Ward;Buckinghamshire;Max Video;06/09/2021;36743;Clothing;Men;Shorts;MSH02-36-Black;Apollo Running Short-36-Black;160;29;32,2;0,1;3;87
