Employee_ID;First Name;Last Name;Gender;State;City;Education Level;Birthdate;Hiredate;Termdate;Department;Job Title;Salary;Performance Rating
00-39059887;Brandon;Cook;Female;New York;Buffalo;High School;02/03/1987;22/06/2016;;Customer Service;Support Specialist;61839;Excellent
00-40638003;Lisa;Mcintosh;Male;Michigan;Detroit;Bachelor;09/01/1971;30/09/2020;;Marketing;Content Creator;72814;Satisfactory
00-49796475;Brendan;Ward;Male;New York;New York City;Bachelor;04/03/1975;29/08/2023;;Customer Service;Support Specialist;71834;Needs Improvement
00-53529174;Matthew;Miller;Male;New York;Rochester;PhD;12/01/1995;04/06/2022;;Sales;Sales Consultant;65357;Good
00-61448694;Erik;Cunningham;Female;New York;Buffalo;PhD;03/08/1975;11/10/2015;;Finance;Financial Analyst;98171;Satisfactory
00-54604683;Makayla;Wheeler;Female;Michigan;Warren;Bachelor;18/05/1967;30/07/2017;;Marketing;Marketing Coordinator;74187;Excellent
00-80877336;Sharon;Barrera;Male;New York;Buffalo;Bachelor;26/04/1978;07/05/2019;;Customer Service;Support Specialist;66268;Good
00-34955973;Daniel;Snyder;Female;New York;Rochester;Bachelor;01/02/1988;28/09/2020;;Operations;Logistics Coordinator;58386;Good
00-70222807;Kyle;Johnson;Male;Michigan;Grand Rapids;High School;27/02/1998;22/08/2019;;Operations;Inventory Specialist;58584;Good
00-11380509;Cristian;Hall;Male;New York;Rochester;PhD;25/04/1965;02/02/2019;;Sales;Sales Specialist;83454;Good
00-37766215;Wendy;Ford;Male;New York;Buffalo;Master;30/10/1998;17/07/2017;;IT;Software Developer;81843;Satisfactory
00-37719615;Shelly;Davis;Male;New York;Rochester;High School;20/06/1991;23/09/2024;;Customer Service;Customer Service Representative;56076;Good
00-83617061;Andrew;Murphy;Female;New York;Buffalo;Bachelor;17/08/1984;24/04/2024;;Operations;Logistics Coordinator;63026;Good
00-66045156;Janet;Wallace;Female;Michigan;Warren;Bachelor;12/12/1975;01/06/2022;;Operations;Inventory Specialist;67115;Satisfactory
00-26828265;Brian;Park;Male;New York;Buffalo;Bachelor;15/07/1975;07/03/2017;;Sales;Sales Representative;83629;Satisfactory
00-77638983;Cynthia;Sullivan;Male;New York;Rochester;Bachelor;21/05/1995;30/08/2023;;Marketing;Content Creator;61677;Good
00-64551046;Nathan;Hall;Male;Illinois;Naperville;High School;31/10/1986;14/11/2023;;Customer Service;Support Specialist;59870;Satisfactory
00-45332312;Samantha;Adams;Female;New York;New York City;Bachelor;24/03/1978;02/02/2020;;Sales;Sales Specialist;71329;Satisfactory
00-89365865;Felicia;Bolton;Male;New York;Rochester;High School;23/12/1971;13/12/2022;;Customer Service;Customer Service Representative;59470;Good
00-54910445;Christopher;Taylor;Male;New York;Buffalo;Bachelor;25/11/1985;20/06/2023;;Customer Service;Customer Service Representative;61317;Good
00-10808854;Rachel;Glover;Male;Illinois;Aurora;Bachelor;07/06/1985;16/12/2018;;IT;Software Developer;86885;Good
00-80440993;Ariel;Wiggins;Male;New York;Buffalo;Bachelor;22/01/1968;24/01/2024;;IT;Software Developer;92114;Satisfactory
00-29433419;Alex;Heath;Male;New York;Rochester;Master;19/03/1991;22/10/2019;;Operations;Operations Manager;90582;Satisfactory
00-21248519;Lisa;Ellison;Male;North Carolina;Greensboro;Bachelor;24/04/1986;31/01/2024;;Customer Service;Support Specialist;63674;Good
00-70313693;Luis;Rogers;Male;New York;New York City;PhD;12/11/1969;02/12/2019;;IT;IT Manager;128906;Good
00-11185755;Jennifer;White;Female;New York;Rochester;Bachelor;01/05/1980;08/12/2018;;Customer Service;Customer Service Representative;57919;Satisfactory
00-53173686;Michael;Yates;Male;New York;New York City;High School;12/11/1983;24/09/2019;;Marketing;SEO Specialist;57239;Good
00-73577592;Gina;Green;Male;New York;Buffalo;High School;05/05/1989;03/09/2020;;Customer Service;Help Desk Technician;65192;Satisfactory
00-55499934;Pamela;Morgan;Female;Ohio;Cleveland;Bachelor;18/11/1984;20/06/2018;;IT;System Administrator;90423;Needs Improvement
00-20331334;Justin;Blanchard;Female;New York;Rochester;Bachelor;11/11/1987;10/07/2020;;Sales;Sales Consultant;93532;Good
00-80728547;Cory;Ramos;Male;New York;New York City;Bachelor;11/01/1987;16/03/2017;;Sales;Sales Representative;83181;Good
00-38193492;Megan;Ford;Male;New York;Rochester;High School;17/10/1999;02/08/2023;;Customer Service;Help Desk Technician;75384;Good
00-27480237;Brandon;Gomez;Male;Michigan;Detroit;Bachelor;22/11/1999;16/10/2019;;HR;Recruiter;69483;Good
00-18004248;Brittany;Diaz;Male;West Virginia;Charleston;Bachelor;09/06/1984;11/01/2022;;IT;Software Developer;106328;Satisfactory
00-29760210;Robin;Estrada;Female;Pennsylvania;Pittsburgh;Bachelor;14/03/1989;19/11/2019;;Operations;Logistics Coordinator;62887;Satisfactory
00-20067840;Cameron;Smith;Female;New York;Rochester;Master;03/02/1972;02/06/2023;;Operations;Operations Manager;108244;Good
00-75779538;Keith;Byrd;Female;New York;New York City;Bachelor;12/08/1985;25/03/2019;;IT;Software Developer;75280;Good
00-24308677;Tara;Mejia;Male;Ohio;Columbus;Master;01/01/1985;05/01/2019;;IT;System Administrator;94335;Satisfactory
00-49530879;James;Merritt;Female;New York;Rochester;High School;30/12/1977;16/02/2017;;IT;IT Support Specialist;57610;Good
00-25303511;Aaron;Bailey;Female;Illinois;Aurora;High School;06/05/2002;13/01/2017;;Operations;Inventory Specialist;62787;Good
00-87460336;Natalie;Patterson;Female;Michigan;Grand Rapids;Bachelor;10/04/1989;15/07/2020;;Sales;Sales Specialist;71424;Needs Improvement
00-33584929;Cheryl;Compton;Female;New York;Rochester;Master;29/10/1967;20/04/2024;;IT;System Administrator;96687;Good
00-11055438;Caleb;Daniels;Male;New York;New York City;Bachelor;20/07/1981;01/09/2017;;Marketing;Marketing Coordinator;79062;Good
00-13971230;Christina;Davis;Female;New York;Buffalo;Bachelor;18/10/1988;27/03/2023;;Marketing;SEO Specialist;54251;Good
00-86321420;Veronica;Rogers;Male;Pennsylvania;Allentown;Bachelor;19/08/1959;27/08/2023;;IT;Software Developer;105752;Good
00-45720850;Christina;Thompson;Female;New York;New York City;Bachelor;04/12/1982;31/07/2017;;Customer Service;Customer Service Representative;63940;Satisfactory
00-76498932;Michael;Wolf;Female;New York;New York City;PhD;22/11/1966;05/04/2023;;Sales;Sales Consultant;86778;Excellent
00-83332162;Regina;Parks;Female;New York;Rochester;Bachelor;08/01/1973;13/05/2015;;IT;Software Developer;92050;Satisfactory
00-72351263;Dwayne;Ward;Female;New York;New York City;Bachelor;04/08/1969;28/01/2023;;Marketing;Content Creator;58296;Good
00-20789101;Arthur;Russell;Female;Michigan;Grand Rapids;Bachelor;01/05/1983;09/07/2019;;Operations;Inventory Specialist;64290;Good
00-15279811;Ashley;Lane;Male;New York;New York City;Bachelor;10/03/1998;08/09/2023;;Operations;Logistics Coordinator;61098;Needs Improvement
00-14415512;Andrew;Duncan;Female;Ohio;Cincinnati;Bachelor;03/04/1970;21/12/2017;;HR;HR Coordinator;57492;Satisfactory
00-34796678;Regina;Kelley;Female;Ohio;Cleveland;Master;15/03/1986;29/01/2019;;Operations;Operations Analyst;83367;Good
00-44065154;Amy;Love;Female;New York;Rochester;Bachelor;18/05/1993;04/07/2024;;Sales;Sales Representative;59322;Good
00-40048229;Jose;Osborne;Male;Virginia;Norfolk;PhD;13/11/1968;14/12/2023;;Sales;Sales Specialist;80425;Excellent
00-85591614;John;Mendoza;Female;New York;Buffalo;Master;21/06/1982;14/04/2017;;Sales;Sales Consultant;87967;Good
00-42435858;Heather;Martinez;Male;Pennsylvania;Philadelphia;High School;09/02/2002;11/12/2024;;Operations;Inventory Specialist;65187;Needs Improvement
00-39835580;Stephanie;Bates;Female;New York;New York City;Bachelor;25/03/1962;09/08/2024;;HR;HR Coordinator;68410;Good
00-63378193;Melanie;Parker;Male;New York;New York City;High School;27/06/1972;29/09/2022;;Operations;Inventory Specialist;56715;Satisfactory
00-18169239;Sylvia;Brooks;Male;New York;Rochester;Bachelor;15/06/2000;29/03/2017;;HR;HR Assistant;62552;Good
00-92241666;Andrew;Long;Male;Michigan;Warren;High School;11/11/2002;28/06/2023;;Marketing;Content Creator;59912;Good
00-24592917;Nicholas;Charles;Male;New York;Rochester;PhD;15/03/1983;03/03/2022;;Marketing;Marketing Manager;107333;Needs Improvement
00-91162973;Matthew;Smith;Male;New York;New York City;Bachelor;25/08/1998;04/03/2017;;Operations;Inventory Specialist;63345;Good
00-31206894;Cynthia;Poole;Female;New York;New York City;High School;10/10/1984;29/01/2024;;Customer Service;Customer Service Representative;61141;Satisfactory
00-82600803;Trevor;Galloway;Male;New York;New York City;High School;11/07/1972;02/05/2023;;Customer Service;Support Specialist;59631;Excellent
00-25820638;Jonathan;Nolan;Male;North Carolina;Raleigh;Bachelor;14/07/1992;13/03/2023;;Operations;Inventory Specialist;67219;Good
00-97539138;Justin;Stevens;Male;New York;Rochester;High School;26/12/1995;09/04/2015;;Marketing;SEO Specialist;61866;Good
00-67611344;Isaiah;Brown;Male;Michigan;Grand Rapids;High School;11/01/1998;13/03/2016;;Customer Service;Support Specialist;60377;Good
00-66342092;Doris;Armstrong;Female;New York;Rochester;High School;03/11/1966;30/10/2019;;Operations;Inventory Specialist;64217;Satisfactory
00-33037865;Edward;Mccormick;Male;Ohio;Cincinnati;Master;30/07/1963;30/04/2019;;IT;Software Developer;96564;Excellent
00-96506181;Mark;Davis;Male;New York;New York City;Bachelor;05/08/1978;06/01/2018;;Sales;Sales Representative;65445;Good
00-75666288;Jo;Johnson;Female;New York;Buffalo;Master;05/02/1980;16/01/2017;;IT;Software Developer;111045;Satisfactory
00-88703145;Dawn;Stafford;Male;New York;New York City;Bachelor;28/03/1998;22/11/2018;;Customer Service;Customer Service Representative;64661;Satisfactory
00-10076576;Erica;Kelly;Male;New York;Buffalo;Bachelor;06/06/1999;03/01/2020;;Operations;Inventory Specialist;63824;Excellent
00-50446864;Dana;Haley;Female;New York;Rochester;Bachelor;30/10/1985;04/08/2023;;Marketing;Marketing Coordinator;74345;Satisfactory
00-76459478;Robin;Dixon;Male;New York;Buffalo;Bachelor;20/12/1993;04/04/2024;;IT;Software Developer;90792;Satisfactory
00-12912578;Alexis;Tanner;Female;Illinois;Naperville;High School;08/05/1984;15/02/2017;;Customer Service;Help Desk Technician;66966;Good
00-99269195;Christopher;Long;Male;North Carolina;Charlotte;Bachelor;02/02/1962;27/03/2022;;Operations;Inventory Specialist;68358;Good
00-33052880;Laura;Jensen;Female;Pennsylvania;Philadelphia;High School;15/05/1987;03/01/2020;;Operations;Inventory Specialist;61778;Good
00-20436008;Juan;Gregory;Female;New York;Rochester;Bachelor;29/07/1989;25/12/2023;;Operations;Operations Analyst;79281;Good
00-41970207;Rhonda;Cook;Female;New York;New York City;Bachelor;13/09/1973;07/12/2021;;Operations;Inventory Specialist;60278;Excellent
00-82774717;Wendy;Hawkins;Male;Ohio;Cleveland;Bachelor;11/08/1990;29/07/2020;;Marketing;Content Creator;64702;Excellent
00-40221880;Shannon;Vincent;Male;Michigan;Grand Rapids;Master;27/07/1987;01/12/2017;;Operations;Operations Analyst;76622;Good
00-35827317;Jacob;Jackson;Female;Michigan;Grand Rapids;Bachelor;23/08/1983;14/10/2017;;Operations;Inventory Specialist;59879;Satisfactory
00-32518072;Brittney;Henderson;Female;Illinois;Aurora;Master;07/08/1984;07/03/2017;;Sales;Sales Specialist;89688;Needs Improvement
00-30664729;Randall;Hall;Male;Illinois;Naperville;High School;14/02/1966;24/11/2023;;Operations;Inventory Specialist;63450;Excellent
00-54477708;John;Lambert;Female;Pennsylvania;Philadelphia;Bachelor;22/03/1990;09/12/2018;;Sales;Sales Consultant;66553;Excellent
00-92972295;Harold;Smith;Male;New York;New York City;Bachelor;26/08/1996;27/09/2023;;Marketing;SEO Specialist;83836;Good
00-48074872;Donald;Wood;Female;New York;Rochester;High School;14/06/2002;22/07/2018;;Marketing;SEO Specialist;78413;Good
00-14481563;Jacob;Scott;Female;North Carolina;Greensboro;PhD;26/03/1962;29/06/2017;;Sales;Sales Consultant;114463;Good
00-77685146;Pamela;Neal;Female;New York;Rochester;Bachelor;19/07/1980;18/02/2023;;IT;Software Developer;83288;Good
00-37937587;Aaron;Wallace;Female;New York;New York City;Master;16/08/1970;05/02/2021;;Sales;Sales Specialist;76454;Needs Improvement
00-31770277;Laurie;Wilkinson;Male;New York;Rochester;Bachelor;19/01/1993;29/03/2017;;Operations;Inventory Specialist;63749;Excellent
00-31905860;Jennifer;Pierce;Male;New York;Buffalo;Master;08/01/1985;11/03/2020;;IT;Software Developer;97458;Satisfactory
00-82129095;Jaime;Graves;Male;New York;New York City;Bachelor;20/05/1979;07/03/2015;;Customer Service;Support Specialist;61993;Good
00-82258236;Corey;Pope;Female;New York;New York City;High School;22/08/1986;08/10/2024;;Operations;Inventory Specialist;57621;Good
00-26955135;Donna;Jones;Male;New York;New York City;Bachelor;30/08/1978;19/12/2023;;Marketing;Marketing Coordinator;75401;Good
00-46268695;Renee;Floyd;Male;New York;Buffalo;Bachelor;10/09/1985;21/07/2016;;IT;IT Support Specialist;71108;Satisfactory
00-69637099;Ashley;Burns;Female;New York;Buffalo;High School;19/10/1986;02/01/2023;;Operations;Inventory Specialist;60823;Satisfactory
00-52017788;Gina;Cunningham;Female;New York;Buffalo;Bachelor;02/06/1988;18/06/2023;;Sales;Sales Specialist;66963;Good
00-92515458;Daniel;Rodriguez;Male;New York;Rochester;High School;26/03/1962;19/06/2017;;Customer Service;Support Specialist;66093;Excellent
00-29145211;Jason;Watson;Female;North Carolina;Raleigh;Bachelor;27/10/1969;02/08/2017;;IT;IT Support Specialist;64514;Good
00-36586910;Andrea;Cross;Male;New York;Buffalo;Bachelor;06/04/1994;08/12/2016;;Sales;Sales Representative;63681;Good
00-88919775;Lawrence;Brady;Male;Michigan;Warren;Bachelor;24/02/1975;26/09/2018;;Sales;Sales Representative;63330;Good
00-11998162;Teresa;Jackson;Male;New York;New York City;Bachelor;04/05/2004;26/09/2018;;Customer Service;Support Specialist;58983;Satisfactory
00-45997422;Clinton;Hawkins;Female;New York;New York City;Bachelor;04/06/1961;18/01/2021;;Operations;Inventory Specialist;58592;Needs Improvement
00-70147892;Jeanne;Christensen;Female;New York;Rochester;Bachelor;14/04/1997;28/10/2018;;IT;IT Support Specialist;53875;Needs Improvement
00-27775673;Matthew;Young;Female;New York;New York City;Bachelor;19/04/1979;27/07/2017;;Sales;Sales Specialist;60646;Good
00-40746598;Kathy;Lyons;Female;New York;Rochester;Bachelor;18/10/1976;29/11/2016;;Operations;Inventory Specialist;59657;Good
00-63792086;Jason;Kelley;Female;Michigan;Detroit;Bachelor;30/12/1981;25/05/2016;;Operations;Logistics Coordinator;58973;Good
00-46784982;Charlotte;Moore;Male;New York;New York City;Bachelor;02/09/1959;19/12/2019;;Customer Service;Customer Service Representative;63468;Needs Improvement
00-78276013;Bonnie;Nolan;Male;Michigan;Detroit;Bachelor;23/02/1997;09/11/2021;;IT;IT Support Specialist;66930;Satisfactory
00-61418159;William;Rivera;Female;New York;New York City;Bachelor;20/08/1981;08/12/2016;;Operations;Logistics Coordinator;59269;Excellent
00-13409779;Larry;Brown;Male;North Carolina;Charlotte;Bachelor;13/02/1976;07/02/2023;;Sales;Sales Specialist;72541;Good
00-70205894;Wendy;Taylor;Male;Pennsylvania;Allentown;Master;16/05/1962;08/10/2023;;IT;Software Developer;89340;Needs Improvement
00-10605250;Karen;Martin;Female;Pennsylvania;Allentown;Master;26/05/1992;21/01/2020;;Operations;Operations Analyst;60271;Good
00-81544236;Gregory;Lewis;Female;Pennsylvania;Philadelphia;High School;26/10/1986;25/04/2023;;Operations;Inventory Specialist;55366;Good
00-28445351;Amanda;Garrett;Male;New York;Buffalo;Bachelor;17/01/1971;22/11/2017;;Marketing;SEO Specialist;65199;Excellent
00-24212949;Tiffany;Taylor;Male;Illinois;Aurora;High School;05/10/1964;01/03/2016;;Marketing;Content Creator;66799;Good
00-54542152;Brian;Davis;Female;New York;Rochester;Bachelor;03/02/1966;19/04/2018;;Sales;Sales Consultant;66525;Good
00-46360358;Tony;Ramirez;Female;New York;New York City;High School;14/07/1982;24/03/2017;;IT;IT Support Specialist;58156;Satisfactory
00-88099509;Jessica;Middleton;Female;Michigan;Grand Rapids;Bachelor;07/08/1991;01/12/2021;;Customer Service;Customer Service Representative;52660;Needs Improvement
00-99414559;Alicia;Rodriguez;Male;New York;Buffalo;Bachelor;04/10/1993;13/06/2023;;Operations;Logistics Coordinator;61071;Good
00-69272776;Terri;Frye;Male;New York;Rochester;Bachelor;10/11/1979;13/08/2019;;Operations;Operations Analyst;86758;Good
00-95592155;Carrie;Gonzalez;Male;New York;Buffalo;Bachelor;19/12/1970;04/01/2017;;Operations;Logistics Coordinator;64367;Satisfactory
00-27025492;Emily;Fitzgerald;Female;Michigan;Detroit;Bachelor;01/05/1973;13/10/2018;;Sales;Sales Representative;69055;Satisfactory
00-27621753;Alexander;Johnson;Female;New York;Buffalo;High School;24/10/1979;22/03/2017;;Customer Service;Help Desk Technician;73220;Excellent
00-83183047;Tiffany;Hill;Female;Michigan;Grand Rapids;Bachelor;27/09/2002;05/10/2017;;Operations;Logistics Coordinator;59483;Excellent
00-53128998;Heather;Robinson;Male;New York;Buffalo;Bachelor;23/03/1981;20/02/2022;;Sales;Sales Representative;67961;Satisfactory
00-24691650;David;Gonzales;Female;New York;Buffalo;Bachelor;18/07/1978;19/05/2020;;Operations;Inventory Specialist;58353;Good
00-50602354;Melissa;Martinez;Female;New York;Rochester;Bachelor;12/01/1991;07/12/2023;;IT;IT Support Specialist;58910;Good
00-15562968;Dakota;Watson;Female;New York;New York City;Bachelor;20/09/1993;17/03/2019;;Finance;Accounts Payable Specialist;54373;Needs Improvement
00-87118971;Blake;Frank;Female;New York;New York City;Bachelor;29/06/1998;20/02/2017;;Operations;Logistics Coordinator;56171;Good
00-32837888;Wesley;Butler;Male;New York;Buffalo;High School;17/07/1988;10/12/2020;;Operations;Inventory Specialist;63408;Satisfactory
00-57552019;Brandon;King;Male;New York;Buffalo;Bachelor;07/12/1959;17/03/2016;;Operations;Operations Analyst;68204;Good
00-32270634;Aaron;Joyce;Female;New York;New York City;Bachelor;05/10/1970;23/01/2018;;Sales;Sales Representative;73708;Good
00-99323531;Maxwell;Mcguire;Male;New York;Rochester;Bachelor;27/08/1959;31/03/2017;;Sales;Sales Representative;83309;Satisfactory
00-17694709;Sarah;Gonzales;Female;New York;Buffalo;High School;28/11/1983;28/06/2023;;Customer Service;Customer Service Representative;55094;Good
00-77572744;Michael;Leach;Female;Illinois;Chicago;High School;26/02/1962;07/02/2023;;Customer Service;Customer Service Representative;62096;Satisfactory
00-80771894;Cheryl;Walker;Male;New York;Buffalo;Bachelor;14/04/2002;25/10/2020;;Marketing;Content Creator;63523;Good
