Category,City,Country.Region,Customer.Name,Discount..bin.,Manufacturer,Order.Date,Order.ID,Postal.Code,Product.Name,Promo,Region,Segment,Ship.Date,Ship.Mode,State,Discount,Profit,Quantity,Sales
Office Supplies,Bridgeton,United States,Jim Mitchum,0.0,Rogers,29/10/2019,CA-2019-112389,8302,"Rogers Jumbo File, Granite",Storage,East,Corporate,02/11/2019,Standard Class,New Jersey,0,0.4074,3,40.74
Office Supplies,New York City,United States,Andy Gerbode,0.0,Other,07/09/2018,CA-2018-164084,10011,Mobile Personal File Cube,Storage,East,Corporate,12/09/2018,Standard Class,New York,0.0023671361617741415,18.9702,3,70.26
Office Supplies,New York City,United States,Cyma Kinney,0.0,Other,13/11/2019,CA-2019-101336,10011,Portable Personal File Box,Storage,East,Corporate,18/11/2019,Standard Class,New York,0.056096726282800886,9.8901,3,36.63
Office Supplies,New York City,United States,Edward Becker,0.0,Staple magnet,11/11/2019,CA-2019-145548,10011,Staple magnet,Storage,East,Corporate,16/11/2019,Standard Class,New York,0,7.8792,3,28.14
Office Supplies,New York City,United States,Bart Watters,0.0,Fellowes,13/10/2019,CA-2019-101161,10024,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Storage,East,Corporate,20/10/2019,Standard Class,New York,0,23.9688,3,99.87
Office Supplies,Oceanside,United States,Benjamin Venier,0.0,Other,21/02/2019,US-2019-168410,11572,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Storage,East,Corporate,26/02/2019,Standard Class,New York,0,80.0199,3,296.37
Office Supplies,Woonsocket,United States,Kristen Hastings,0.0,Advantus,23/05/2018,CA-2018-119102,2895,Advantus Rolling Storage Box,Storage,East,Corporate,27/05/2018,Standard Class,Rhode Island,0,13.8915,3,51.45
Office Supplies,New York City,United States,Thomas Boland,0.0,Acme,01/04/2019,CA-2019-161473,10035,Acme Value Line Scissors,Before promo,East,Corporate,05/04/2019,Standard Class,New York,0.09865322890690373,3.285,3,10.95
Office Supplies,Vineland,United States,Barbara Fisher,0.0,Newell,06/07/2018,CA-2018-116260,8360,Newell 333,Art,East,Corporate,12/07/2018,Standard Class,New Jersey,0,2.8912,4,11.12
Office Supplies,Newark,United States,Muhammed Yedwab,0.0,Avery,21/10/2019,CA-2019-151169,19711,Avery Reinforcements for Hole-Punch Pages,Binders,East,Corporate,26/10/2019,Standard Class,Delaware,0.095020563806946165,3.564,4,7.92
Office Supplies,Newark,United States,Thea Hudgings,0.0,Wilson Jones,23/09/2017,CA-2017-148369,19711,Wilson Jones Suede Grain Vinyl Binders,Binders,East,Corporate,27/09/2017,Standard Class,Delaware,0,5.4488,4,11.12
Office Supplies,Clinton,United States,Ken Heidel,0.0,Acco,18/09/2018,CA-2018-109575,20735,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Binders,East,Corporate,23/09/2018,Standard Class,Maryland,0,31.8892,4,65.08
Office Supplies,Leominster,United States,Guy Phonely,0.0,Other,26/11/2018,CA-2018-117961,1453,Aluminum Screw Posts,Binders,East,Corporate,30/11/2018,Standard Class,Massachusetts,0.009094948344881571,30.52,4,61.04
Office Supplies,Lakewood,United States,Jennifer Patt,0.0,Global,02/10/2018,US-2018-137008,8701,Globe Weis Peel & Seel First Class Envelopes,Envelopes,East,Corporate,08/10/2018,Standard Class,New Jersey,0,23.004,4,51.12
Office Supplies,New York City,United States,Andy Gerbode,0.0,Other,07/09/2018,CA-2018-164084,10011,Assorted Color Push Pins,Fasteners,East,Corporate,12/09/2018,Standard Class,New York,0.08858030569609211,2.3892,4,7.24
Office Supplies,Long Beach,United States,Lisa Ryan,0.0,Avery,23/07/2020,CA-2020-103506,11561,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Labels,East,Corporate,27/07/2020,Standard Class,New York,0,19.872,4,41.4
Office Supplies,Beverly,United States,Anthony Jacobs,0.0,Xerox,28/12/2017,CA-2017-141313,1915,Xerox 1906,Paper,East,Corporate,01/01/2018,Standard Class,Massachusetts,0.09324240398126558,66.6272,4,141.76
Office Supplies,New York City,United States,Ann Chong,0.0,Xerox,02/09/2020,CA-2020-157987,10009,Xerox 1962,Paper,East,Corporate,06/09/2020,Standard Class,New York,0,7.704,4,17.12
Office Supplies,New York City,United States,Katherine Nockton,0.0,Xerox,03/06/2020,CA-2020-113908,10011,Xerox 188,Paper,East,Corporate,09/06/2020,Standard Class,New York,0.04970090618946042,22.2264,4,45.36
Office Supplies,New York City,United States,Christine Phan,0.0,Xerox,17/03/2017,US-2017-148838,10024,Xerox 1918,Paper,East,Corporate,21/03/2017,Standard Class,New York,0,75.9696,4,155.04
Office Supplies,New York City,United States,Katharine Harms,0.0,Xerox,20/11/2017,CA-2017-140396,10024,Xerox 2000,Paper,East,Corporate,25/11/2017,Standard Class,New York,0.060341348731883675,12.4416,4,25.92
Office Supplies,Revere,United States,Katharine Harms,0.0,Rogers,01/04/2017,CA-2017-138359,2151,Rogers Profile Extra Capacity Storage Tub,Storage,East,Corporate,06/04/2017,Standard Class,Massachusetts,0,2.6784,4,66.96
Office Supplies,Plainfield,United States,Barry Pond,0.0,Fellowes,25/11/2019,CA-2019-160535,7060,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Storage,East,Corporate,30/11/2019,Standard Class,New Jersey,0.05698746672742357,67.608,4,563.4
Office Supplies,New York City,United States,Scott Cohen,0.0,Other,26/06/2020,CA-2020-107132,10009,"Hot File 7-Pocket, Floor Stand",Storage,East,Corporate,30/06/2020,Standard Class,New York,0,214.164,4,713.88
Office Supplies,New York City,United States,Noel Staavos,0.0,Fiskars,12/12/2019,CA-2019-169824,10009,Fiskars Home & Office Scissors,Before promo,East,Corporate,17/12/2019,Standard Class,New York,0.09819055274127833,9.9456,4,35.52
Office Supplies,New York City,United States,Suzanne McNair,0.0,Eureka,05/12/2020,CA-2020-105235,10011,Eureka The Boss Cordless Rechargeable Stick Vac,Appliances,East,Corporate,11/12/2020,Standard Class,New York,0,68.823,5,254.9
Office Supplies,New York City,United States,Jennifer Patt,0.0,Other,23/08/2019,CA-2019-158001,10035,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Appliances,East,Corporate,27/08/2019,Standard Class,New York,0.07662746421991934,281.016,5,1040.8
Office Supplies,Newark,United States,Harold Engle,0.0,Hunt,08/07/2020,CA-2020-140480,19711,Hunt Boston Vacuum Mount KS Pencil Sharpener,Art,East,Corporate,12/07/2020,Standard Class,Delaware,0.03641188875771659,45.487,5,174.95
Office Supplies,Newark,United States,Yoseph Carroll,0.0,Other,17/11/2017,CA-2017-119375,19711,Deluxe Chalkboard Eraser Cleaner,Art,East,Corporate,22/11/2017,Standard Class,Delaware,0.05983701162340393,26.565,5,57.75
Office Supplies,New York City,United States,Cyma Kinney,0.0,Boston,13/11/2019,CA-2019-101336,10011,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Art,East,Corporate,18/11/2019,Standard Class,New York,0.060138252424069574,39.41,5,140.75
Office Supplies,New York City,United States,Edward Hooks,0.0,Boston,30/10/2019,CA-2019-153836,10011,Boston KS Multi-Size Manual Pencil Sharpener,Art,East,Corporate,03/11/2019,Standard Class,New York,0.08845295694244042,32.186,5,114.95
Office Supplies,New York City,United States,Linda Cazamias,0.0,Prang,10/06/2020,CA-2020-167080,10011,Prang Dustless Chalk Sticks,Art,East,Corporate,14/06/2020,Standard Class,New York,0.0012865502852945077,4.2,5,8.4
Office Supplies,New York City,United States,Bart Watters,0.0,BIC,13/10/2019,CA-2019-101161,10024,BIC Liqua Brite Liner,Art,East,Corporate,20/10/2019,Standard Class,New York,0.055180624911499776,12.492,5,34.7
Office Supplies,New York City,United States,Jennifer Patt,0.0,Dixon,23/08/2019,CA-2019-158001,10035,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Art,East,Corporate,27/08/2019,Standard Class,New York,0.05754597150325141,8.733,5,21.3
Office Supplies,Middletown,United States,Michael Paige,0.0,Acco,02/10/2018,US-2018-145121,6457,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Binders,East,Corporate,06/10/2018,Standard Class,Connecticut,0,13.181,5,26.9
Office Supplies,New Bedford,United States,Nick Crebassa,0.0,Avery,24/12/2020,CA-2020-148355,2740,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Binders,East,Corporate,28/12/2020,Standard Class,Massachusetts,0.015976117066170744,6.15,5,12.3
Office Supplies,Lakewood,United States,Bill Shonely,0.0,Wilson Jones,16/04/2019,US-2019-107440,8701,Wilson Jones Standard D-Ring Binders,Binders,East,Corporate,20/04/2019,Standard Class,New Jersey,0.010490014254486814,11.891,5,25.3
Office Supplies,Hackensack,United States,Laura Armstrong,0.0,Avery,11/07/2017,CA-2017-163552,7601,Avery 514,Labels,East,Corporate,15/07/2017,Standard Class,New Jersey,0.07658759057520977,7.056,5,14.4
Office Supplies,New York City,United States,Bart Watters,0.0,Avery,13/10/2019,CA-2019-101161,10024,Avery White Multi-Purpose Labels,Labels,East,Corporate,20/10/2019,Standard Class,New York,0.07453110144610628,11.454,5,24.9
Office Supplies,Baltimore,United States,Kalyca Meade,0.0,Other,10/12/2018,US-2018-138093,21215,Astroparche Fine Business Paper,Paper,East,Corporate,16/12/2018,Standard Class,Maryland,0,12.672,5,26.4
Office Supplies,Baltimore,United States,Kalyca Meade,0.0,Other,10/12/2018,US-2018-138093,21215,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Paper,East,Corporate,16/12/2018,Standard Class,Maryland,0.03824922665953215,20.585,5,44.75
Office Supplies,Hackensack,United States,Laura Armstrong,0.0,Easy-staple paper,11/07/2017,CA-2017-163552,7601,Easy-staple paper,Paper,East,Corporate,15/07/2017,Standard Class,New Jersey,0.04342823573387681,83.284,5,177.2
Office Supplies,Lakewood,United States,Jennifer Patt,0.0,Other,02/10/2018,US-2018-137008,8701,Computer Printout Paper with Letter-Trim Perforations,Paper,East,Corporate,08/10/2018,Standard Class,New Jersey,0.03908595515727566,45.528,5,94.85
Office Supplies,Long Beach,United States,Tamara Chand,0.0,Xerox,20/09/2018,CA-2018-156013,11561,Xerox 1881,Paper,East,Corporate,26/09/2018,Standard Class,New York,0,28.858,5,61.4
Office Supplies,New York City,United States,David Kendrick,0.0,Xerox,20/12/2020,CA-2020-102197,10009,Xerox 1908,Paper,East,Corporate,26/12/2020,Standard Class,New York,0,137.151,5,279.9
Office Supplies,New York City,United States,Patrick Jones,0.0,Other,14/11/2018,CA-2018-137897,10035,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Paper,East,Corporate,19/11/2018,Standard Class,New York,0.07093131223103183,16.65,5,37
Office Supplies,Rochester,United States,Julie Creighton,0.0,Xerox,23/10/2020,CA-2020-139913,14609,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Paper,East,Corporate,29/10/2020,Standard Class,New York,0,11.88,5,26.4
Office Supplies,Beverly,United States,Anthony Jacobs,0.0,Fellowes,28/12/2017,CA-2017-141313,1915,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Storage,East,Corporate,01/01/2018,Standard Class,Massachusetts,0,84.51,5,704.25
Office Supplies,Leominster,United States,Guy Phonely,0.0,Tennsco,26/11/2018,CA-2018-117961,1453,"Tennsco Lockers, Sand",Storage,East,Corporate,30/11/2018,Standard Class,Massachusetts,0,25.176,5,104.9
Office Supplies,New York City,United States,Cyma Kinney,0.0,Tenex,13/11/2019,CA-2019-101336,10011,"Tenex File Box, Personal Filing Tote with Lid, Black",Storage,East,Corporate,18/11/2019,Standard Class,New York,0.034465321013700145,20.163,5,77.55
Office Supplies,New York City,United States,Kalyca Meade,0.0,Iceberg,06/07/2018,CA-2018-108665,10011,Iceberg Mobile Mega Data/Printer Cart,Storage,East,Corporate,10/07/2018,Standard Class,New York,0.01703972611576131,156.429,5,601.65
Office Supplies,New York City,United States,Scott Cohen,0.0,Acme,26/06/2020,CA-2020-107132,10009,Acme Preferred Stainless Steel Scissors,Before promo,East,Corporate,30/06/2020,Standard Class,New York,0.051909665856504694,8.236,5,28.4
Office Supplies,Beverly,United States,Anthony Jacobs,0.0,Hoover,28/12/2017,CA-2017-141313,1915,Hoover Upright Vacuum With Dirt Cup,Appliances,East,Corporate,01/01/2018,Standard Class,Massachusetts,0,503.7822,6,1737.18
Office Supplies,New York City,United States,Jennifer Patt,0.0,Newell,23/08/2019,CA-2019-158001,10035,Newell 331,Art,East,Corporate,27/08/2019,Standard Class,New York,0,7.9218,6,29.34
Office Supplies,Burlington,United States,Claudia Bergmann,0.0,Other,23/01/2019,US-2019-165505,NA,4009 Highlighters,Art,East,Corporate,27/01/2019,Standard Class,Vermont,0,2.7336,6,8.04
Office Supplies,New York City,United States,Rick Reed,0.0,Other,28/02/2019,CA-2019-101623,10035,Staples,Fasteners,East,Corporate,06/03/2019,Standard Class,New York,0.0199324697955769,18.24,6,36.48
Office Supplies,Wilmington,United States,Georgia Rosenberg,0.0,Avery,19/11/2017,US-2017-123183,19805,Avery 480,Labels,East,Corporate,25/11/2017,Standard Class,Delaware,0.020047584599822837,10.8,6,22.5
Office Supplies,Clinton,United States,Odella Nelson,0.0,Avery,02/12/2017,CA-2017-154095,20735,Avery 509,Labels,East,Corporate,07/12/2017,Standard Class,Maryland,0.08623248168557893,7.2036,6,15.66
Office Supplies,New York City,United States,Ann Chong,0.0,Avery,02/09/2020,CA-2020-157987,10009,Avery 518,Labels,East,Corporate,06/09/2020,Standard Class,New York,0.0707664220764502,9.072,6,18.9
Office Supplies,Newark,United States,Dorothy Badders,0.0,Easy-staple paper,02/03/2020,CA-2020-104885,19711,Easy-staple paper,Paper,East,Corporate,08/03/2020,Standard Class,Delaware,0,33.3396,6,68.04
Office Supplies,Dover,United States,Sung Pak,0.0,Xerox,16/02/2018,CA-2018-156923,3820,Xerox 1920,Paper,East,Corporate,20/02/2018,Standard Class,New Hampshire,0,16.146,6,35.88
Office Supplies,New York City,United States,Ellis Ballard,0.0,Belkin,04/12/2019,CA-2019-139885,10035,Belkin OmniView SE Rackmount Kit,Storage,East,Corporate,08/12/2019,Standard Class,New York,0,0,6,212.88
Office Supplies,New York City,United States,Justin Deggeller,0.0,Hoover,19/11/2020,CA-2020-168858,10011,Hoover Shoulder Vac Commercial Portable Vacuum,Appliances,East,Corporate,23/11/2020,Standard Class,New York,0,626.185,7,2504.74
Office Supplies,New York City,United States,Dean Katz,0.0,Avanti,03/07/2019,CA-2019-168543,10035,Avanti 1.7 Cu. Ft. Refrigerator,Appliances,East,Corporate,07/07/2019,Standard Class,New York,0,197.9208,7,706.86
Office Supplies,Newark,United States,Harold Engle,0.0,Newell,08/07/2020,CA-2020-140480,19711,Newell 325,Art,East,Corporate,12/07/2020,Standard Class,Delaware,0.08646615584830732,8.673,7,28.91
Office Supplies,New York City,United States,Noel Staavos,0.0,Sanford,12/12/2019,CA-2019-169824,10009,Sanford Pocket Accent Highlighters,Art,East,Corporate,17/12/2019,Standard Class,New York,0,4.816,7,11.2
Office Supplies,New York City,United States,Stephanie Phelps,0.0,Binney & Smith,05/08/2017,CA-2017-110065,10009,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Art,East,Corporate,11/08/2017,Standard Class,New York,0.09668560465796716,7.0224,7,15.96
Office Supplies,Wilmington,United States,Georgia Rosenberg,0.0,Premier,19/11/2017,US-2017-123183,19805,"Premier Elliptical Ring Binder, Black",Binders,East,Corporate,25/11/2017,Standard Class,Delaware,0.07438119857453823,102.2784,7,213.08
Office Supplies,Lakewood,United States,Charles Sheldon,0.0,Other,12/08/2017,CA-2017-109302,8701,"Performers Binder/Pad Holder, Black",Binders,East,Corporate,16/08/2017,Standard Class,New Jersey,0,98.105,7,196.21
Office Supplies,Newark,United States,Dorothy Badders,0.0,Staple envelope,02/03/2020,CA-2020-104885,19711,Staple envelope,Envelopes,East,Corporate,08/03/2020,Standard Class,Delaware,0,27.2412,7,57.96
Office Supplies,New York City,United States,Christine Phan,0.0,Xerox,17/03/2017,US-2017-148838,10024,Xerox 1926,Paper,East,Corporate,21/03/2017,Standard Class,New York,0,16.3842,7,34.86
Office Supplies,Newark,United States,Yoseph Carroll,0.0,Smead,17/11/2017,CA-2017-119375,19711,Smead Adjustable Mobile File Trolley with Lockable Top,Storage,East,Corporate,22/11/2017,Standard Class,Delaware,0.014461984670030233,792.2691,7,2934.33
Office Supplies,Clinton,United States,Ken Heidel,0.0,SAFCO,18/09/2018,CA-2018-109575,20735,Safco Industrial Wire Shelving System,Storage,East,Corporate,23/09/2018,Standard Class,Maryland,0.0984396357554834,0,7,636.86
Office Supplies,Mount Vernon,United States,Neil Ducich,0.0,Other,30/06/2020,CA-2020-164112,10550,"Dual Level, Single-Width Filing Carts",Storage,East,Corporate,04/07/2020,Standard Class,New York,0,282.2092,7,1085.42
Office Supplies,New York City,United States,Mark Cousins,0.0,Staple envelope,28/11/2018,CA-2018-161711,10035,Staple envelope,Envelopes,East,Corporate,03/12/2018,Standard Class,New York,0.07695618136785076,29.2528,8,62.24
Office Supplies,Columbia,United States,Maureen Fritzler,0.0,Xerox,22/07/2019,CA-2019-114307,21044,Xerox 216,Paper,East,Corporate,26/07/2019,Standard Class,Maryland,0,24.8832,8,51.84
Office Supplies,New York City,United States,Stefania Perrino,0.0,Advantus,07/09/2020,CA-2020-148929,10011,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Storage,East,Corporate,11/09/2020,Standard Class,New York,0,133.8624,8,478.08
Office Supplies,Baltimore,United States,Kalyca Meade,0.0,Other,10/12/2018,US-2018-138093,21215,Manco Dry-Lighter Erasable Highlighter,Art,East,Corporate,16/12/2018,Standard Class,Maryland,0.0011086287908254888,9.3024,9,27.36
Office Supplies,New Bedford,United States,Shaun Chance,0.0,Wilson Jones,17/08/2018,CA-2018-111297,2740,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Binders,East,Corporate,21/08/2018,Standard Class,Massachusetts,0,23.49,9,52.2
Office Supplies,Revere,United States,Edward Hooks,0.0,Xerox,10/09/2018,US-2018-147242,2151,Xerox 1960,Paper,East,Corporate,14/09/2018,Standard Class,Massachusetts,0,125.469,9,278.82
Office Supplies,New York City,United States,Bart Watters,0.0,Adams,10/12/2019,CA-2019-127194,10024,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Paper,East,Corporate,16/12/2019,Standard Class,New York,0,29.5254,9,62.82
Office Supplies,Baltimore,United States,Muhammed Yedwab,0.0,Other,28/04/2017,CA-2017-118976,21215,Recycled Steel Personal File for Standard File Folders,Storage,East,Corporate,03/05/2017,Standard Class,Maryland,0.056106349615858225,129.3786,9,497.61
Office Supplies,New York City,United States,Aaron Smayling,0.0,Xerox,27/07/2017,US-2017-150126,10035,Xerox 1956,Paper,East,Corporate,02/08/2017,Standard Class,New York,0.017448282316250507,32.2322,11,65.78
Office Supplies,Fairfield,United States,Suzanne McNair,0.0,SAFCO,28/08/2018,CA-2018-107902,6824,"SAFCO Mobile Desk Side File, Wire Frame",Storage,East,Corporate,02/09/2018,Standard Class,Connecticut,0.027009352045763897,122.2936,11,470.36
Office Supplies,Bangor,United States,Marina Lichtenstein,0.0,Southworth,04/08/2017,CA-2017-134215,4401,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,East,Corporate,08/08/2017,Standard Class,Maine,0.07916287876487763,124.6752,13,259.74
Office Supplies,Burlington,United States,Claudia Bergmann,0.0,Iceberg,23/01/2019,US-2019-165505,NA,Iceberg Mobile Mega Data/Printer Cart,Storage,East,Corporate,27/01/2019,Standard Class,Vermont,0,406.7154,13,1564.29
