customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
15122,26121,AW00026121,Madeline,Nelson,United States,Married,Female,1957-01-13,2026-01-14
15123,26122,AW00026122,Lauren,Gonzales,United States,Single,Female,1967-10-01,2026-01-14
15124,26123,AW00026123,Isabella,Scott,United States,Single,Female,1957-05-06,2026-01-14
15125,26124,AW00026124,Riley,James,United States,Married,Female,1966-09-05,2026-01-14
15126,26125,AW00026125,Sara,Roberts,United States,Single,Female,1956-05-13,2026-01-14
15127,26126,AW00026126,Alexandra,Bell,United States,Married,Female,1960-10-22,2026-01-14
15128,26127,AW00026127,Terry,Chander,United States,Married,Male,1954-09-30,2026-01-14
15129,26128,AW00026128,Samuel,Phillips,United States,Single,Male,1960-05-23,2026-01-14
15130,26129,AW00026129,Jodi,Anand,Australia,Married,Female,1969-10-02,2026-01-14
15131,26130,AW00026130,Ronnie,Liu,Australia,Married,Male,1975-11-10,2026-01-14
15132,26131,AW00026131,Lawrence,Suarez,Australia,Married,Male,1969-04-24,2026-01-14
15133,26132,AW00026132,Shelby,Ward,Australia,Single,Female,1969-06-12,2026-01-14
15134,26133,AW00026133,Jesse,Hall,Australia,Single,Male,1969-01-07,2026-01-14
15135,26134,AW00026134,Bridget,Goel,Australia,Married,Female,1983-10-29,2026-01-14
15136,26135,AW00026135,Erica,Sun,Australia,Married,Female,1972-08-20,2026-01-14
15137,26136,AW00026136,Tabitha,Gonzalez,Australia,Married,Female,1972-12-24,2026-01-14
15138,26137,AW00026137,Joshua,Clark,Australia,Married,Male,1972-10-05,2026-01-14
15139,26138,AW00026138,Latoya,Chander,Australia,Married,Female,1967-09-06,2026-01-14
15140,26139,AW00026139,Derek,Nara,Australia,Single,Male,1972-07-17,2026-01-14
15141,26140,AW00026140,Emily,Long,Australia,Single,Female,1972-06-26,2026-01-14
15142,26141,AW00026141,Jorge,Zhu,Australia,Single,Male,1983-03-23,2026-01-14
15143,26142,AW00026142,Micheal,Dominguez,Australia,Married,Male,1966-06-25,2026-01-14
15144,26143,AW00026143,Michele,Mehta,Australia,Married,Female,1965-02-05,2026-01-14
15145,26144,AW00026144,Cassidy,Russell,Australia,Single,Female,1938-08-08,2026-01-14
15146,26145,AW00026145,Calvin,Shen,Australia,Married,Male,1971-04-12,2026-01-14
15147,26146,AW00026146,Laura,Wang,Australia,Married,Female,1970-09-08,2026-01-14
15148,26147,AW00026147,Ivan,Subram,Australia,Married,Male,1970-08-01,2026-01-14
15149,26148,AW00026148,Michael,Thompson,Australia,Married,Male,1970-09-24,2026-01-14
15150,26149,AW00026149,Casey,Chande,Australia,Single,Female,1969-09-11,2026-01-14
15151,26150,AW00026150,Nancy,Rana,Australia,Single,Female,1975-10-24,2026-01-14
15152,26151,AW00026151,Austin,Lee,Australia,Married,Male,1964-08-04,2026-01-14
15153,26152,AW00026152,Jaime,Gill,Australia,Single,Female,1974-08-09,2026-01-14
15154,26153,AW00026153,Rebecca,Collins,Australia,Married,Female,1967-11-07,2026-01-14
15155,26154,AW00026154,Cory,Madan,Australia,Married,Male,1968-04-26,2026-01-14
15156,26155,AW00026155,Chad,Xie,Australia,Married,Male,1973-09-18,2026-01-14
15157,26156,AW00026156,Shannon,Cai,Australia,Married,Female,1967-10-04,2026-01-14
15158,26157,AW00026157,Brad,Xu,Australia,Married,Male,1966-08-11,2026-01-14
15159,26158,AW00026158,Lisa,Wu,Australia,Married,Female,1963-02-12,2026-01-14
15160,26159,AW00026159,Virginia,Raman,Australia,Single,Female,1963-01-07,2026-01-14
15161,26160,AW00026160,Leonard,Lal,Australia,Married,Male,1963-02-23,2026-01-14
15162,26161,AW00026161,Wayne,Raji,Australia,Married,Male,1971-10-16,2026-01-14
15163,26162,AW00026162,Toni,Malhotra,Australia,Married,Female,1966-02-07,2026-01-14
15164,26163,AW00026163,Autumn,Cai,Australia,Married,Female,1965-11-15,2026-01-14
15165,26164,AW00026164,Krista,Vazquez,Australia,Married,Female,1971-12-09,2026-01-14
15166,26165,AW00026165,Alexandra,Flores,Australia,Married,Female,1962-08-26,2026-01-14
15167,26166,AW00026166,Brett,Van,Australia,Married,Male,1961-09-04,2026-01-14
15168,26167,AW00026167,Jaclyn,Zhao,Australia,Single,Female,1964-05-17,2026-01-14
15169,26168,AW00026168,Ian,Campbell,United States,Single,Male,1982-02-23,2026-01-14
15170,26169,AW00026169,Alexandra,White,United States,Married,Female,1981-08-30,2026-01-14
15171,26170,AW00026170,Jeremiah,Jenkins,United States,Single,Male,1981-11-01,2026-01-14
15172,26171,AW00026171,Randall,Ruiz,United States,Married,Male,1981-03-02,2026-01-14
15173,26172,AW00026172,Madeline,Hernandez,United States,Single,Female,1981-02-14,2026-01-14
15174,26173,AW00026173,Ariana,Rivera,Canada,Married,Female,1982-04-01,2026-01-14
15175,26174,AW00026174,Isaac,Adams,United States,Single,Male,1985-12-24,2026-01-14
15176,26175,AW00026175,Jose,Hughes,United States,Married,Male,1986-02-14,2026-01-14
15177,26176,AW00026176,Jason,Hayes,Canada,Single,Male,1986-02-13,2026-01-14
15178,26177,AW00026177,Nicole,Simmons,Canada,Married,Female,1986-04-06,2026-01-14
15179,26178,AW00026178,Paige,Price,United States,Married,Female,1985-10-30,2026-01-14
15180,26179,AW00026179,Ruth,Rodriguez,Australia,Single,Female,1951-12-08,2026-01-14
15181,26180,AW00026180,Jonathan,Butler,Canada,Single,Male,1983-08-02,2026-01-14
15182,26181,AW00026181,Lucas,Ross,United States,Married,Male,1983-08-16,2026-01-14
15183,26182,AW00026182,Brittney,Liang,Australia,Single,Female,1943-10-08,2026-01-14
15184,26183,AW00026183,Allen,Arthur,United States,Single,Male,1982-08-04,2026-01-14
15185,26184,AW00026184,Louis,Lal,United States,Single,Male,1982-08-30,2026-01-14
15186,26185,AW00026185,Kaylee,Green,Canada,Single,Female,1982-07-21,2026-01-14
15187,26186,AW00026186,Joanna,Gill,Australia,Single,Female,1950-10-22,2026-01-14
15188,26187,AW00026187,Hector,Gill,Australia,Single,Male,1945-11-19,2026-01-14
15189,26188,AW00026188,Geoffrey,Sara,Australia,Married,Male,1946-04-07,2026-01-14
15190,26189,AW00026189,Pedro,Serrano,Australia,Married,Male,1945-09-30,2026-01-14
15191,26190,AW00026190,Arthur,Suri,Australia,Single,Male,1947-02-12,2026-01-14
15192,26191,AW00026191,Jon,Wang,Australia,Married,Male,1948-09-07,2026-01-14
15193,26192,AW00026192,Noah,Hill,Australia,Married,Male,1949-01-08,2026-01-14
15194,26193,AW00026193,Luis,Edwards,United States,Single,Male,1981-07-31,2026-01-14
15195,26194,AW00026194,Miguel,Brown,United States,Single,Male,1982-06-10,2026-01-14
15196,26195,AW00026195,Alyssa,Rivera,United States,Single,Female,1981-09-16,2026-01-14
15197,26196,AW00026196,Gavin,Griffin,United States,Single,Male,1980-11-17,2026-01-14
15198,26197,AW00026197,Marcus,Lopez,United States,Single,Male,1980-08-30,2026-01-14
15199,26198,AW00026198,Alyssa,Taylor,United States,Single,Female,1979-10-19,2026-01-14
15200,26199,AW00026199,Matthew,White,United States,Single,Male,1980-04-04,2026-01-14
15201,26200,AW00026200,Ian,Baker,Canada,Single,Male,1978-01-29,2026-01-14
15202,26201,AW00026201,Dalton,Watson,United States,Single,Male,1979-10-19,2026-01-14
15203,26202,AW00026202,Haley,Simmons,Canada,Married,Female,1974-02-11,2026-01-14
15204,26203,AW00026203,Nicole,Hall,United States,Single,Female,1973-03-18,2026-01-14
15205,26204,AW00026204,Christy,Gao,Australia,Married,Female,1976-09-01,2026-01-14
15206,26205,AW00026205,Julio,Alvarez,United Kingdom,Married,Male,1964-06-13,2026-01-14
15207,26206,AW00026206,Kurt,She,United Kingdom,Married,Male,1964-01-02,2026-01-14
15208,26207,AW00026207,Kelvin,Zeng,United Kingdom,Single,Male,1963-12-11,2026-01-14
15209,26208,AW00026208,Sharon,Anand,United Kingdom,Single,Female,1964-02-16,2026-01-14
15210,26209,AW00026209,Jan,Cox,Germany,Single,Female,1986-01-24,2026-01-14
15211,26210,AW00026210,Clinton,Gill,United Kingdom,Single,Male,1986-03-08,2026-01-14
15212,26211,AW00026211,Bridget,Yuan,United Kingdom,Single,Female,1986-02-14,2026-01-14
15213,26212,AW00026212,Summer,Martinez,Germany,Single,Female,1984-11-03,2026-01-14
15214,26213,AW00026213,Grant,Andersen,France,Single,Male,1983-10-07,2026-01-14
15215,26214,AW00026214,Christy,Chande,United Kingdom,Married,Female,1980-02-07,2026-01-14
15216,26215,AW00026215,Grant,Shan,United Kingdom,Married,Male,1980-05-01,2026-01-14
15217,26216,AW00026216,Ebony,Subram,United Kingdom,Married,Female,1983-08-18,2026-01-14
15218,26217,AW00026217,Pedro,Blanco,United Kingdom,Married,Male,1983-11-13,2026-01-14
15219,26218,AW00026218,Barry,Patel,United Kingdom,Single,Male,1978-01-29,2026-01-14
15220,26219,AW00026219,Summer,Suri,United Kingdom,Married,Female,1979-02-24,2026-01-14
15221,26220,AW00026220,Jonathan,Harris,United Kingdom,Married,Male,1978-11-19,2026-01-14
15222,26221,AW00026221,Kari,Chapman,Germany,Single,Female,1978-05-06,2026-01-14
15223,26222,AW00026222,Carolyn,Madan,United Kingdom,Single,Female,1978-01-30,2026-01-14
15224,26223,AW00026223,Dominic,Sai,Germany,Single,Male,1978-01-18,2026-01-14
15225,26224,AW00026224,Henry,Gonzalez,France,Single,Male,1983-10-16,2026-01-14
15226,26225,AW00026225,Sergio,Srini,France,Single,Male,1983-08-08,2026-01-14
15227,26226,AW00026226,Michele,Andersen,Germany,Married,Female,1978-05-22,2026-01-14
15228,26227,AW00026227,Joe,Gutierrez,Germany,Single,Male,1977-08-03,2026-01-14
15229,26228,AW00026228,Carolyn,Perez,Germany,Married,Female,1978-03-19,2026-01-14
15230,26229,AW00026229,Cara,Ye,Germany,Single,Female,1976-10-25,2026-01-14
15231,26230,AW00026230,Natasha,Ramos,Germany,Single,Female,1977-04-30,2026-01-14
15232,26231,AW00026231,Maurice,Nara,France,Married,Male,1982-10-29,2026-01-14
15233,26232,AW00026232,Jay,Gomez,United Kingdom,Married,Male,1981-01-17,2026-01-14
15234,26233,AW00026233,Cristina,Chande,Germany,Married,Female,1975-08-08,2026-01-14
15235,26234,AW00026234,Antonio,Perry,United States,Single,Male,1981-06-25,2026-01-14
15236,26235,AW00026235,Michelle,Watson,Canada,Single,Female,1981-02-03,2026-01-14
15237,26236,AW00026236,Isabella,Evans,United States,Married,Female,1986-05-01,2026-01-14
15238,26237,AW00026237,Grace,Martin,United States,Married,Female,1979-09-04,2026-01-14
15239,26238,AW00026238,Julia,Foster,United States,Single,Female,1980-03-16,2026-01-14
15240,26239,AW00026239,Kaitlyn,Turner,United States,Married,Female,1980-06-04,2026-01-14
15241,26240,AW00026240,Katelyn,Evans,United States,Single,Female,1979-12-17,2026-01-14
15242,26241,AW00026241,James,Lal,United States,Married,Male,1979-09-16,2026-01-14
15243,26242,AW00026242,Isabella,Lewis,Canada,Married,Female,1980-11-18,2026-01-14
15244,26243,AW00026243,Fernando,Gonzalez,United States,Single,Male,1972-01-01,2026-01-14
15245,26244,AW00026244,Jordan,Hughes,United States,Married,Male,1972-01-30,2026-01-14
15246,26245,AW00026245,Devin,Murphy,United States,Married,Male,1972-03-03,2026-01-14
15247,26246,AW00026246,Jade,Bell,United States,Single,Female,1972-03-14,2026-01-14
15248,26247,AW00026247,Sophia,Turner,United States,Married,Female,1977-05-20,2026-01-14
15249,26248,AW00026248,Thomas,Lewis,United States,Married,Male,1959-09-07,2026-01-14
15250,26249,AW00026249,Thomas,Ross,United States,Married,Male,1960-03-30,2026-01-14
15251,26250,AW00026250,Miguel,Simmons,United States,Single,Male,1965-05-06,2026-01-14
15252,26251,AW00026251,Cedric,Huang,United States,Single,Male,1959-11-08,2026-01-14
15253,26252,AW00026252,Morgan,Garcia,United States,Married,Female,1960-04-23,2026-01-14
15254,26253,AW00026253,Dalton,Wright,United States,Single,Male,1961-01-04,2026-01-14
15255,26254,AW00026254,Seth,Henderson,United States,Single,Male,1966-07-09,2026-01-14
15256,26255,AW00026255,Cameron,Alexander,United States,Single,Male,1966-09-09,2026-01-14
15257,26256,AW00026256,Ronald,Rana,United States,Single,Male,1961-01-10,2026-01-14
15258,26257,AW00026257,Hector,Jimenez,United States,Single,Male,1960-07-24,2026-01-14
15259,26258,AW00026258,Angelica,Powell,United States,Single,Female,1966-02-21,2026-01-14
15260,26259,AW00026259,Hunter,Bryant,United States,Single,Male,1966-02-21,2026-01-14
15261,26260,AW00026260,Ryan,Jackson,United States,Single,Male,1971-11-13,2026-01-14
15262,26261,AW00026261,Brooke,Watson,United States,Single,Female,1961-11-05,2026-01-14
15263,26262,AW00026262,Hannah,Thompson,United States,Single,Female,1967-06-15,2026-01-14
15264,26263,AW00026263,Kaitlyn,Collins,United States,Single,Female,1961-10-18,2026-01-14
15265,26264,AW00026264,Elijah,Lal,United States,Single,Male,1962-02-20,2026-01-14
15266,26265,AW00026265,Tammy,Lopez,United States,Single,Female,1962-04-09,2026-01-14
15267,26266,AW00026266,Brent,Gao,United States,Married,Male,1962-03-22,2026-01-14
15268,26267,AW00026267,Matthew,Martin,United States,Married,Male,1961-10-22,2026-01-14
15269,26268,AW00026268,Jonathon,Romero,United States,Married,Male,1963-02-23,2026-01-14
15270,26269,AW00026269,Chloe,Moore,Canada,Married,Female,1963-01-03,2026-01-14
15271,26270,AW00026270,Hailey,Bailey,Canada,Single,Female,1962-09-05,2026-01-14
15272,26271,AW00026271,Bailey,Baker,United States,Married,Female,1963-03-19,2026-01-14
15273,26272,AW00026272,Kelly,Hughes,United States,Married,Female,1968-05-14,2026-01-14
15274,26273,AW00026273,Chelsea,Suri,United States,Married,Female,1973-09-12,2026-01-14
15275,26274,AW00026274,Jennifer,Wood,United States,Married,Female,1962-10-22,2026-01-14
15276,26275,AW00026275,Miguel,Johnson,United States,Married,Male,1964-05-27,2026-01-14
15277,26276,AW00026276,Heather,Huang,United States,Married,Female,1963-08-08,2026-01-14
15278,26277,AW00026277,Jacqueline,Hughes,United States,Single,Female,1964-05-23,2026-01-14
15279,26278,AW00026278,Jon,Wu,United States,Single,Male,1975-04-03,2026-01-14
15280,26279,AW00026279,Trinity,Sanchez,Canada,Single,Female,1970-12-03,2026-01-14
15281,26280,AW00026280,Jackson,Jenkins,United States,Single,Male,1964-10-21,2026-01-14
15282,26281,AW00026281,Ian,Alexander,United States,Single,Male,1964-11-21,2026-01-14
15283,26282,AW00026282,Leonard,Jai,United States,Single,Male,1977-07-04,2026-01-14
15284,26283,AW00026283,Jeremiah,Diaz,United States,Single,Male,1983-10-16,2026-01-14
15285,26284,AW00026284,Garrett,Ward,United States,Single,Male,1977-08-22,2026-01-14
15286,26285,AW00026285,Kayla,Hayes,United States,Single,Female,1978-02-13,2026-01-14
15287,26286,AW00026286,Evan,Phillips,United States,Single,Male,1978-06-06,2026-01-14
15288,26287,AW00026287,Elijah,Baker,United States,Single,Male,1977-12-29,2026-01-14
15289,26288,AW00026288,Alexandra,Russell,United States,Married,Female,1978-11-07,2026-01-14
15290,26289,AW00026289,Samuel,Simmons,United States,Married,Male,1984-02-13,2026-01-14
15291,26290,AW00026290,Noah,Chen,United States,Single,Male,1978-12-30,2026-01-14
15292,26291,AW00026291,Blake,Walker,United States,Single,Male,1977-03-05,2026-01-14
15293,26292,AW00026292,Marty,Simpson,United States,Married,Female,1977-02-22,2026-01-14
15294,26293,AW00026293,Casey,Carlson,United States,Married,Male,1977-01-05,2026-01-14
15295,26294,AW00026294,Andrew,Johnson,Canada,Married,Male,1977-10-30,2026-01-14
15296,26295,AW00026295,Toni,Kapoor,United States,Married,Female,1977-07-21,2026-01-14
15297,26296,AW00026296,Grace,Simmons,United States,Married,Female,1977-12-21,2026-01-14
15298,26297,AW00026297,Jeremiah,Lopez,United States,Married,Male,1983-12-23,2026-01-14
15299,26298,AW00026298,Jasmine,Peterson,United States,Married,Female,1983-01-07,2026-01-14
15300,26299,AW00026299,Y.,Yong,United States,Single,Male,1983-07-24,2026-01-14
15301,26300,AW00026300,Audrey,Ortega,United States,Single,Female,1977-10-13,2026-01-14
15302,26301,AW00026301,Isaiah,Hall,United States,Single,Male,1977-07-14,2026-01-14
15303,26302,AW00026302,James,Jackson,United States,Married,Male,1976-01-09,2026-01-14
15304,26303,AW00026303,Devon,Pal,United States,Married,Male,1981-05-12,2026-01-14
15305,26304,AW00026304,Anna,Lewis,United States,Married,Female,1975-12-30,2026-01-14
15306,26305,AW00026305,Julia,Rogers,United States,Single,Female,1980-12-08,2026-01-14
15307,26306,AW00026306,Kyle,Holt,United States,Single,Male,1980-04-22,2026-01-14
15308,26307,AW00026307,Alexander,Miller,United States,Married,Male,1975-02-22,2026-01-14
15309,26308,AW00026308,Sara,Kelly,United States,Single,Female,1980-09-13,2026-01-14
15310,26309,AW00026309,Julian,Powell,United States,Single,Male,1980-07-19,2026-01-14
15311,26310,AW00026310,Kaitlyn,Garcia,Canada,Single,Female,1975-03-22,2026-01-14
15312,26311,AW00026311,Brenda,Rodriguez,United States,Single,Female,1977-02-17,2026-01-14
15313,26312,AW00026312,Elizabeth,Wood,United States,Married,Female,1976-12-28,2026-01-14
15314,26313,AW00026313,Dalton,Simmons,United States,Married,Male,1982-10-29,2026-01-14
15315,26314,AW00026314,Angel,Murphy,United States,Single,Male,1923-11-16,2026-01-14
15316,26315,AW00026315,Taylor,Peterson,United States,Single,Female,1980-05-11,2026-01-14
15317,26316,AW00026316,Stephanie,Hughes,Canada,Single,Female,1975-04-06,2026-01-14
15318,26317,AW00026317,Amanda,Wright,United States,Married,Female,1974-11-15,2026-01-14
15319,26318,AW00026318,Caleb,Parker,Canada,Married,Male,1979-04-20,2026-01-14
15320,26319,AW00026319,Dylan,Martinez,United States,Single,Male,1974-05-17,2026-01-14
15321,26320,AW00026320,Brianna,Diaz,United States,Married,Female,1973-09-18,2026-01-14
15322,26321,AW00026321,Randall,Blanco,Canada,Married,Male,1979-11-16,2026-01-14
15323,26322,AW00026322,Justin,Zhang,United States,Single,Male,1978-09-10,2026-01-14
15324,26323,AW00026323,Dwayne,Ruiz,United States,Married,Male,1976-05-06,2026-01-14
15325,26324,AW00026324,Faith,Brooks,United States,Single,Female,1976-05-06,2026-01-14
15326,26325,AW00026325,Tyler,Robinson,United States,Married,Male,1981-10-19,2026-01-14
15327,26326,AW00026326,Trevor,Washington,United States,Married,Male,1981-07-02,2026-01-14
15328,26327,AW00026327,Jack,Jai,United States,Married,Male,1975-10-31,2026-01-14
15329,26328,AW00026328,Edward,Anderson,United States,Single,Male,1975-10-06,2026-01-14
15330,26329,AW00026329,Angelica,Bryant,United States,Married,Female,1978-05-17,2026-01-14
15331,26330,AW00026330,Marcus,Diaz,United States,Single,Male,1972-10-30,2026-01-14
15332,26331,AW00026331,Melanie,Powell,United States,Married,Female,1973-03-03,2026-01-14
15333,26332,AW00026332,Aaron,Mitchell,United States,Married,Male,1977-09-22,2026-01-14
15334,26333,AW00026333,Alexandria,Alexander,United States,Married,Female,1971-10-29,2026-01-14
15335,26334,AW00026334,Ross,Blanco,United States,Single,Male,1971-10-02,2026-01-14
15336,26335,AW00026335,April,Pal,United States,Married,Female,1971-11-06,2026-01-14
