OrderNum,OrderDate,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity, Price , Discount , Order Total 
1105504,6/29/2019,Wholesale,Business,Ferry Group,New Jersey,Blueprints,BP102,Bsquare Robot Blueprint,10,$8.99,$1.80,$88.10
1105505,6/29/2019,Wholesale,Business,Collier and Sons,Tennessee,Robot Kits,RK605,BYOR-3000,13,$214.00,$42.80,"$2,739.20"
1105506,6/29/2019,Retail,Individual,Taffy Tamburo,Connecticut,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1105507,6/29/2019,Retail,Individual,Atalanta Orrocks,Texas,Drone Kits,DK208,BYOD-500,1,$167.00,0,$167.00
1105508,6/29/2019,Wholesale,Business,Hilpert Industries,Minnesota,Drone Kits,DK206,BYOD-400,7,$119.00,$23.80,$809.20
1105509,6/29/2019,Retail,Individual,Gilberto Raggitt,Florida,eBooks,EB504,Cartesian Robots,1,$12.99,0,$12.99
1105510,6/29/2019,Wholesale,Business,Boehm Inc.,Idaho,eBooks,EB503,Building Your Own Drone,9,$24.99,$5.00,$219.91
1105511,6/29/2019,Wholesale,Business,Bailey Inc.,South Carolina,Robot Kits,RK603,BYOR-1500,15,$189.00,$37.80,"$2,797.20"
1105512,6/29/2019,Wholesale,Business,Schoen Technologies,Georgia,Blueprints,BP102,Bsquare Robot Blueprint,7,$8.99,$1.80,$61.13
1105513,6/29/2019,Retail,Individual,Tatiana Aspole,Virginia,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1105514,6/30/2019,Retail,Individual,Gabe Duff,Florida,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1105515,6/30/2019,Retail,Individual,Abdel Brayfield,Louisiana,Training Videos,TV802,AI for Educators,1,$49.95,0,$49.95
1105516,6/30/2019,Retail,Individual,Paul Stiedemann,Idaho,Drones,DS301,DA-SA702 Drone,2,$399.00,0,$798.00
1105517,7/01/2019,Wholesale,Business,Clever Industries,Utah,Drone Kits,DK209,BYOD-550,11,$179.00,$35.80,"$1,933.20"
1105518,7/01/2019,Wholesale,Business,Frami LLC,Louisiana,Training Videos,TV810,Understanding Automation,12,$44.95,$8.99,$530.41
1105519,7/01/2019,Wholesale,Business,Anderson LLC,Ohio,Blueprints,BP110,Upside Down Robot Blueprint,3,$12.00,$2.40,$33.60
1105520,7/01/2019,Retail,Individual,Herc Edgerly,California,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1105521,7/01/2019,Retail,Individual,Westleigh Wilshin,Florida,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1105522,7/01/2019,Retail,Individual,Kakalina Gilardone,Texas,Training Videos,TV812,Understanding Raspberry PI,1,$28.99,0,$28.99
1105523,7/01/2019,Wholesale,Business,Schroeder Library,Texas,eBooks,EB521,Understanding Artificial Intelligence,91,$19.50,$3.90,"$1,770.60"
1105524,7/02/2019,Retail,Individual,Terrye Cases,Florida,Drone Kits,DK202,BYOD-200,1,$58.95,0,$58.95
1105525,7/02/2019,Wholesale,Business,Witting Innovations,Kentucky,eBooks,EB502,Building Your First Robot,10,$24.95,$4.99,$244.51
1105526,7/02/2019,Wholesale,Business,Yost LLC,Florida,Drone Kits,DK203,BYOD-220,12,$69.00,$13.80,$814.20
1105527,7/02/2019,Wholesale,Business,Bashirian International,Illinois,Drones,DS302,DC-304 Drone,9,$395.00,$79.00,"$3,476.00"
1105528,7/02/2019,Retail,Individual,Asa Brambell,California,eBooks,EB503,Building Your Own Drone,1,$24.99,0,$24.99
1105529,7/02/2019,Wholesale,Business,Anderson LLC,Ohio,Training Videos,TV810,Understanding Automation,8,$44.95,$8.99,$350.61
1105530,7/02/2019,Wholesale,Business,Homenick Group,New York,Training Videos,TV807,Open Source Code,12,$32.95,$6.59,$388.81
1105531,7/02/2019,Retail,Individual,Marie Kuhic,North Dakota,Drones,DS302,DC-304 Drone,2,$395.00,0,$790.00
1105532,7/03/2019,Retail,Individual,Bri Prohaska,Nevada,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1105533,7/03/2019,Wholesale,Business,Durgan Group,Indiana,Blueprints,BP107,Ladybug Robot Blueprint,10,$12.00,$2.40,$117.60
1105534,7/03/2019,Wholesale,Business,Kuvalis Group,Ohio,Training Videos,TV804,Drone Video Techniques,8,$37.99,$7.60,$296.32
1105535,7/03/2019,Wholesale,Business,Hahn-Hand,Massachusetts,Drone Kits,DK201,BYOD-100,12,$54.00,$10.80,$637.20
1105536,7/03/2019,Retail,Individual,Tessa Ewington,New Jersey,eBooks,EB520,Understanding Arduino,1,$17.50,0,$17.50
1105537,7/03/2019,Retail,Individual,Odille Kubach,Missouri,Robots,RS706,RWW-75 Robot,1,$883.00,0,$883.00
1105538,7/03/2019,Wholesale,Business,Hahn-Hand,Massachusetts,Drone Kits,DK204,BYOD-300,8,$89.00,$17.80,$694.20
1105539,7/03/2019,Wholesale,Business,Boehm Inc.,Idaho,eBooks,EB521,Understanding Artificial Intelligence,13,$19.50,$3.90,$249.60
1105540,7/04/2019,Wholesale,Business,Zemlak Inc.,California,Robot Kits,RK606,BYOR-3535,4,$225.00,$45.00,$855.00
1105541,7/04/2019,Wholesale,Business,Torp Inc.,Florida,Training Videos,TV808,Robotic Essentials,6,$34.99,$7.00,$202.94
1105542,7/04/2019,Wholesale,Business,Walker Group,Minnesota,Robots,RS705,RQTE-554 Robot,9,$684.00,$136.80,"$6,019.20"
1105543,7/04/2019,Retail,Individual,Cynthie Govinlock,Kansas,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99,0,$9.99
1105544,7/04/2019,Wholesale,Business,Rowe Informations Systems Inc..,California,Training Videos,TV806,Mapping with Drones,6,$49.00,$9.80,$284.20
1105545,7/04/2019,Wholesale,Business,Kiehn LLC,District of Columbia,eBooks,EB521,Understanding Artificial Intelligence,89,$19.50,$3.90,"$1,731.60"
1105546,7/05/2019,Wholesale,Business,The Lesch Company,Maryland,eBooks,EB517,SCARA Robots,9,$19.50,$3.90,$171.60
1105547,7/05/2019,Wholesale,Business,Langosh Inc.,Minnesota,Robot Kits,RK607,BYOR-4005,6,$245.00,$49.00,"$1,421.00"
1105548,7/05/2019,Retail,Individual,Tuckie Rosenhaupt,Florida,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99,0,$8.99
1105549,7/05/2019,Wholesale,Business,Schuppe Inc.,Alabama,Robots,RS702,MICR-23K Robot,6,$899.00,$179.80,"$5,214.20"
1105550,7/06/2019,Wholesale,Business,Blue Sky Kites,Colorado,Training Videos,TV801,Aerial Security,9,$36.99,$7.40,$325.51
1105551,7/06/2019,Retail,Individual,Olia Burchard,Florida,eBooks,EB520,Understanding Arduino,1,$17.50,0,$17.50
1105552,7/06/2019,Retail,Individual,Stephanus Beamish,Idaho,eBooks,EB502,Building Your First Robot,1,$24.95,0,$24.95
1105553,7/07/2019,Retail,Individual,Winnie Douglas,Georgia,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1105554,7/07/2019,Retail,Individual,Caitlin Farrell,Hawaii,Training Videos,TV811,Understanding Drone Regulations,1,$27.50,0,$27.50
1105555,7/07/2019,Retail,Individual,Howey Gothliff,Florida,Robots,RS704,RLK-9920 Robot,1,$699.00,0,$699.00
1105556,7/07/2019,Wholesale,Business,MacGyver Group,Ohio,eBooks,EB503,Building Your Own Drone,9,$24.99,$5.00,$219.91
1105557,7/07/2019,Retail,Individual,Jamison Currington,Maryland,Robot Kits,RK607,BYOR-4005,1,$245.00,0,$245.00
1105558,7/07/2019,Retail,Individual,Murdoch Finnie,Georgia,Training Videos,TV806,Mapping with Drones,1,$49.00,0,$49.00
1105559,7/07/2019,Wholesale,Business,Wiegand Inc.,Alabama,eBooks,EB501,Articulated Robots,4,$23.99,$4.80,$91.16
1105560,7/07/2019,Wholesale,Business,Hamill Inc.,Florida,Training Videos,TV806,Mapping with Drones,79,$49.00,$9.80,"$3,861.20"
1105561,7/07/2019,Retail,Individual,Jacobi White,California,Drone Kits,DK208,BYOD-500,2,$167.00,0,$334.00
1105562,7/08/2019,Retail,Individual,Donella Trayling,Maryland,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1105563,7/08/2019,Retail,Individual,Catarina McNutt,Virginia,Robot Kits,RK602,BYOR-1000,1,$189.00,0,$189.00
1105564,7/08/2019,Wholesale,Business,Hegmann Group,Arkansas,Robots,RS706,RWW-75 Robot,8,$883.00,$176.60,"$6,887.40"
1105565,7/08/2019,Wholesale,Business,Keeling Inc.,Georgia,Drone Kits,DK204,BYOD-300,4,$89.00,$17.80,$338.20
1105566,7/08/2019,Retail,Individual,Asa Tucker,Idaho,Training Videos,TV801,Aerial Security,1,$36.99,0,$36.99
1105567,7/08/2019,Retail,Individual,Cassandre Scullion,Tennessee,Drone Kits,DK206,BYOD-400,1,$119.00,0,$119.00
1105568,7/09/2019,Retail,Individual,Constantin Ruffy,West Virginia,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1105569,7/09/2019,Wholesale,Business,Koch LLC,Ohio,Drone Kits,DK208,BYOD-500,10,$167.00,$33.40,"$1,636.60"
1105570,7/09/2019,Wholesale,Business,Koch LLC,Ohio,Training Videos,TV808,Robotic Essentials,6,$34.99,$7.00,$202.94
1105571,7/09/2019,Retail,Individual,Doug Stamm,Arizona,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1105572,7/10/2019,Wholesale,Business,Mann LLC,Texas,Training Videos,TV806,Mapping with Drones,8,$49.00,$9.80,$382.20
1105573,7/10/2019,Retail,Individual,Lane Petruskevich,Ohio,Robots,RS702,MICR-23K Robot,1,$899.00,0,$899.00
1105574,7/10/2019,Retail,Individual,Grazia Schuler,Utah,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1105575,7/10/2019,Retail,Individual,AJ O'Keefe,New York,Training Videos,TV810,Understanding Automation,1,$44.95,0,$44.95
1105576,7/10/2019,Wholesale,Business,Beahan Inc.,Hawaii,Drone Kits,DK204,BYOD-300,12,$89.00,$17.80,"$1,050.20"
1105577,7/10/2019,Retail,Individual,Storm Paramore,West Virginia,Drones,DS303,DTD-7000 Drone,2,$450.00,0,$900.00
1105578,7/10/2019,Retail,Individual,Harri Rudram,New Jersey,eBooks,EB501,Articulated Robots,1,$23.99,0,$23.99
1105579,7/11/2019,Wholesale,Business,Heller Inc.,Minnesota,Blueprints,BP104,Cat Robot Blueprint,8,$4.99,$1.00,$38.92
1105580,7/11/2019,Retail,Individual,Essy Greenacre,Michigan,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1105581,7/11/2019,Wholesale,Business,Maggio LLC,Pennsylvania,Training Videos,TV809,Understanding 3D Printing,8,$42.99,$8.60,$335.32
1105582,7/11/2019,Wholesale,Business,Mountain Run LLC,Georgia,Training Videos,TV808,Robotic Essentials,6,$34.99,$7.00,$202.94
1105583,7/11/2019,Retail,Individual,Dunn Stepto,Tennessee,eBooks,EB519,Spherical Robots,1,$16.75,0,$16.75
1105584,7/11/2019,Retail,Individual,Clemmie Denty,New York,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1105585,7/11/2019,Retail,Individual,Matthiew Brierly,Georgia,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1105586,7/11/2019,Wholesale,Business,Bradtke Inc.,Washington,Blueprints,BP104,Cat Robot Blueprint,36,$4.99,$1.00,$178.64
1105587,7/11/2019,Wholesale,Business,Kub LLC,Texas,Robots,RS703,RCB-889 Robot,1,$549.00,$109.80,$439.20
1105588,7/12/2019,Retail,Individual,Bobbie Vaissiere,New York,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1105589,7/12/2019,Wholesale,Business,Yost LLC,Florida,Robot Kits,RK602,BYOR-1000,8,$189.00,$37.80,"$1,474.20"
1105590,7/12/2019,Retail,Individual,Mauricio Truran,New Jersey,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1105591,7/12/2019,Retail,Individual,Ted Haag,Florida,Robot Kits,RK603,BYOR-1500,1,$189.00,0,$189.00
1105592,7/13/2019,Retail,Individual,Kirk Macejkovic,California,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99,0,$8.99
1105593,7/13/2019,Retail,Individual,Gail Farley,Pennsylvania,eBooks,EB518,Single Rotor Drones,1,$14.99,0,$14.99
1105594,7/13/2019,Retail,Individual,Care Arkwright,Colorado,Robot Kits,RK602,BYOR-1000,1,$189.00,0,$189.00
1105595,7/13/2019,Retail,Individual,Alanson Maffi,Georgia,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1105596,7/13/2019,Retail,Individual,Ingrid Cypler,New York,eBooks,EB512,Multi Rotor Drones,1,$24.95,0,$24.95
1105597,7/13/2019,Wholesale,Business,Kreiger LLC,New York,Drones,DS307,MICR-564K Drone,7,$499.00,$99.80,"$3,393.20"
1105598,7/13/2019,Retail,Individual,Jessamyn Stowgill,Ohio,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1105599,7/13/2019,Wholesale,Business,Schuppe Inc.,Alabama,Blueprints,BP109,QuadroCopter Blueprint ,10,$10.99,$2.20,$107.70
1105600,7/13/2019,Retail,Individual,Kathryn Abernathy,North Carolina,Drone Kits,DK204,BYOD-300,2,$89.00,0,$178.00
1105601,7/13/2019,Wholesale,Business,Satterfield LLC,California,Training Videos,TV802,AI for Educators,4,$49.95,$9.99,$189.81
1105602,7/14/2019,Retail,Individual,Denney Cowden,Kansas,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1105603,7/14/2019,Retail,Individual,Petunia Gockeler,Washington,Drones,DS306,DX-145 Drone,1,$250.00,0,$250.00
1105604,7/14/2019,Retail,Individual,Sally O'Connell,California,Drones,DS301,DA-SA702 Drone,1,$399.00,0,$399.00
1105605,7/15/2019,Retail,Individual,Darcey Guidotti,District of Columbia,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1105606,7/15/2019,Retail,Individual,Earl Kulas,Arizona,Robot Kits,RK606,BYOR-3535,3,$225.00,0,$675.00
1105607,7/15/2019,Retail,Individual,Kassia Wapplington,Utah,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1105608,7/15/2019,Wholesale,Business,San Angelico Museum,Kansas,Drone Kits,DK203,BYOD-220,2,$69.00,$13.80,$124.20
1105609,7/15/2019,Retail,Individual,Angelico Dunnan,Texas,Robot Kits,RK605,BYOR-3000,1,$214.00,0,$214.00
1105610,7/15/2019,Wholesale,Business,Grant LLC,Arizona,Robots,RS706,RWW-75 Robot,5,$883.00,$176.60,"$4,238.40"
1105611,7/15/2019,Wholesale,Business,Murphy LLC,Missouri,Blueprints,BP102,Bsquare Robot Blueprint,19,$8.99,$1.80,$169.01
1105612,7/16/2019,Wholesale,Business,O'Kon Inc.,Florida,eBooks,EB502,Building Your First Robot,8,$24.95,$4.99,$194.61
1105613,7/16/2019,Wholesale,Business,Stoltenberg LLC,New York,Robots,RS706,RWW-75 Robot,10,$883.00,$176.60,"$8,653.40"
1105614,7/16/2019,Wholesale,Business,Predovic LLC,Iowa,Drones,DS305,DTI-84 Drone,12,$455.00,$91.00,"$5,369.00"
1105615,7/16/2019,Wholesale,Business,Kiehn LLC,District of Columbia,Training Videos,TV811,Understanding Drone Regulations,5,$27.50,$5.50,$132.00
1105616,7/16/2019,Wholesale,Business,Jaskolski Company,California,Drone Kits,DK202,BYOD-200,6,$58.95,$11.79,$341.91
1105617,7/16/2019,Wholesale,Business,Ledner LLC,Florida,eBooks,EB518,Single Rotor Drones,76,$14.99,$3.00,"$1,136.24"
1105618,7/16/2019,Wholesale,Business,Grady Inc.,Florida,eBooks,EB519,Spherical Robots,43,$16.75,$3.35,$716.90
1105619,7/17/2019,Wholesale,Business,Blick Inc.,Delaware,eBooks,EB520,Understanding Arduino,4,$17.50,$3.50,$66.50
1105620,7/17/2019,Wholesale,Business,Harber LLC,Florida,eBooks,EB501,Articulated Robots,12,$23.99,$4.80,$283.08
1105621,7/17/2019,Wholesale,Business,Ullrich Inc.,Kansas,Drone Kits,DK203,BYOD-220,10,$69.00,$13.80,$676.20
1105622,7/17/2019,Wholesale,Business,LMD Resources,New Hampshire,eBooks,EB518,Single Rotor Drones,10,$14.99,$3.00,$146.90
1105623,7/17/2019,Retail,Individual,Hannah McKeighan,Idaho,Blueprints,BP110,Upside Down Robot Blueprint,1,$12.00,0,$12.00
1105624,7/17/2019,Retail,Individual,Aurlie Guiso,Idaho,eBooks,EB509,GPS Drones,1,$19.99,0,$19.99
1105625,7/17/2019,Retail,Individual,Susi O'Teague,Ohio,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1105626,7/17/2019,Wholesale,Business,Bergnaum Group,Ohio,Training Videos,TV809,Understanding 3D Printing,5,$42.99,$8.60,$206.35
1105627,7/17/2019,Wholesale,Business,Marvin Inc.,Kansas,Drone Kits,DK206,BYOD-400,7,$119.00,$23.80,$809.20
1105628,7/17/2019,Retail,Individual,Clayborn Pollastrino,Florida,Training Videos,TV801,Aerial Security,1,$36.99,0,$36.99
1105629,7/18/2019,Wholesale,Business,Adams LLC,Texas,Robots,RS706,RWW-75 Robot,5,$883.00,$176.60,"$4,238.40"
1105630,7/18/2019,Retail,Individual,Chas McDermott,Connecticut,Blueprints,BP110,Upside Down Robot Blueprint,1,$12.00,0,$12.00
1105631,7/18/2019,Wholesale,Business,Conn Inc.,Kentucky,Robot Kits,RK607,BYOR-4005,8,$245.00,$49.00,"$1,911.00"
1105632,7/18/2019,Wholesale,Business,Kassulke-Schneider,Tennessee,Training Videos,TV805,Industrial 3D Printing ,9,$49.00,$9.80,$431.20
1105633,7/18/2019,Wholesale,Business,Cremin LLC,Colorado,Training Videos,TV802,AI for Educators,12,$49.95,$9.99,$589.41
1105634,7/18/2019,Wholesale,Business,Johnson LLC,New Jersey,eBooks,EB514,Polar Robots,8,$23.99,$4.80,$187.12
1105635,7/18/2019,Wholesale,Business,Zemlak Inc.,California,Training Videos,TV808,Robotic Essentials,51,$34.99,$7.00,"$1,777.49"
1105636,7/19/2019,Retail,Individual,Margie Mee,Kentucky,eBooks,EB501,Articulated Robots,1,$23.99,0,$23.99
1105637,7/19/2019,Retail,Individual,Horacio Castillou,New York,Robots,RS702,MICR-23K Robot,1,$899.00,0,$899.00
1105638,7/19/2019,Retail,Individual,Cassandry Bucke,Florida,eBooks,EB514,Polar Robots,1,$23.99,0,$23.99
1105639,7/19/2019,Wholesale,Business,Brown Group,Georgia,Training Videos,TV805,Industrial 3D Printing ,10,$49.00,$9.80,$480.20
1105640,7/19/2019,Wholesale,Business,Hilpert Industries,Minnesota,Drone Kits,DK204,BYOD-300,12,$89.00,$17.80,"$1,050.20"
1105641,7/19/2019,Wholesale,Business,Kutch Inc.,Virginia,Blueprints,BP104,Cat Robot Blueprint,8,$4.99,$1.00,$38.92
1105642,7/19/2019,Wholesale,Business,Champlin Inc.,Florida,Blueprints,BP101,All Eyes Drone Blueprint,33,$9.99,$2.00,$327.67
1105643,7/19/2019,Wholesale,Business,Pixelford Photography,Indiana,Training Videos,TV808,Robotic Essentials,59,$34.99,$7.00,"$2,057.41"
1105644,7/19/2019,Wholesale,Business,Toy LLC,California,Training Videos,TV802,AI for Educators,92,$49.95,$9.99,"$4,585.41"
1105645,7/20/2019,Wholesale,Business,McCullough LLC,North Carolina,Drones,DS307,MICR-564K Drone,11,$499.00,$99.80,"$5,389.20"
1105646,7/20/2019,Wholesale,Business,Bashirian International,Illinois,Robots,RS704,RLK-9920 Robot,10,$699.00,$139.80,"$6,850.20"
1105647,7/20/2019,Wholesale,Business,Wolff LLC,South Carolina,eBooks,EB518,Single Rotor Drones,12,$14.99,$3.00,$176.88
1105648,7/20/2019,Wholesale,Business,Rath LLC,Minnesota,Robots,RS705,RQTE-554 Robot,6,$684.00,$136.80,"$3,967.20"
1105649,7/20/2019,Wholesale,Business,Borer LLC,Missouri,eBooks,EB519,Spherical Robots,6,$16.75,$3.35,$97.15
1105650,7/20/2019,Retail,Individual,Karalee Toppes,Florida,eBooks,EB507,Drone Building Essentials,1,$13.99,0,$13.99
1105651,7/20/2019,Wholesale,Business,Gerhold Group,New York,Drones,DS303,DTD-7000 Drone,6,$450.00,$90.00,"$2,610.00"
1105652,7/21/2019,Wholesale,Business,The Orn Company,Georgia,Blueprints,BP108,Panda Robot Blueprint,4,$7.99,$1.60,$30.36
1105653,7/21/2019,Wholesale,Business,Jacobson Group,Georgia,eBooks,EB507,Drone Building Essentials,10,$13.99,$2.80,$137.10
1105654,7/21/2019,Wholesale,Business,Moore LLC,Indiana,eBooks,EB502,Building Your First Robot,37,$24.95,$4.99,$918.16
1105655,7/21/2019,Wholesale,Business,Beier Inc.,Michigan,Blueprints,BP105,Creature Robot Arms Blueprint ,52,$12.00,$2.40,$621.60
1105656,7/21/2019,Retail,Individual,Trent Shoute,Ohio,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00,0,$12.00
1105657,7/22/2019,Retail,Individual,Starlene Girodon,District of Columbia,eBooks,EB508,Fixed Wing Drones,1,$15.50,0,$15.50
1105658,7/22/2019,Wholesale,Business,Cole Inc.,Minnesota,Drones,DS305,DTI-84 Drone,2,$455.00,$91.00,$819.00
1105659,7/22/2019,Wholesale,Business,Rippin Industries,Iowa,eBooks,EB517,SCARA Robots,78,$19.50,$3.90,"$1,517.10"
1105660,7/22/2019,Retail,Individual,Barbee Scedall,Michigan,Training Videos,TV813,Virtual Reality Basics,1,$29.99,0,$29.99
1105661,7/23/2019,Retail,Individual,Lydia Macejkovic,New York,Blueprints,BP105,Creature Robot Arms Blueprint ,1,$12.00,0,$12.00
1105662,7/23/2019,Wholesale,Business,Murphy LLC,Missouri,Blueprints,BP107,Ladybug Robot Blueprint,7,$12.00,$2.40,$81.60
1105663,7/23/2019,Retail,Individual,Hudson O'Reilly,California,Blueprints,BP104,Cat Robot Blueprint,1,$4.99,0,$4.99
1105664,7/23/2019,Wholesale,Business,Howe LLC,New Mexico,eBooks,EB506,Delta Robots,76,$16.99,$3.40,"$1,287.84"
1105665,7/23/2019,Wholesale,Business,Effertz LLC,Washington,Robots,RS703,RCB-889 Robot,77,$549.00,$109.80,"$42,163.20"
1105666,7/24/2019,Wholesale,Business,Mohr Group,Louisiana,Blueprints,BP106,Hexacopter Drone Blueprint,10,$8.99,$1.80,$88.10
1105667,7/24/2019,Wholesale,Business,Blick Inc.,Delaware,Blueprints,BP107,Ladybug Robot Blueprint,9,$12.00,$2.40,$105.60
1105668,7/24/2019,Wholesale,Business,Stehr Group,North Carolina,eBooks,EB507,Drone Building Essentials,10,$13.99,$2.80,$137.10
1105669,7/24/2019,Retail,Individual,Ranna Rean,Arizona,eBooks,EB513,Photograph Drones,1,$14.99,0,$14.99
1105670,7/24/2019,Retail,Individual,Jerry Lamburn,California,Drone Kits,DK204,BYOD-300,1,$89.00,0,$89.00
1105671,7/24/2019,Wholesale,Business,Hayes LLC,Illinois,Robots,RS705,RQTE-554 Robot,8,$684.00,$136.80,"$5,335.20"
1105672,7/24/2019,Wholesale,Business,Kuhlman Inc.,Tennessee,Robots,RS702,MICR-23K Robot,8,$899.00,$179.80,"$7,012.20"
1105673,7/24/2019,Retail,Individual,August Nader,Tennessee,Robot Kits,RK606,BYOR-3535,1,$225.00,0,$225.00
1105674,7/24/2019,Retail,Individual,Joannes Braxay,California,Drone Kits,DK203,BYOD-220,1,$69.00,0,$69.00
1105675,7/25/2019,Wholesale,Business,Borer LLC,Missouri,Drone Kits,DK204,BYOD-300,9,$89.00,$17.80,$783.20
1105676,7/25/2019,Retail,Individual,Jo Northill,Alabama,Drone Kits,DK206,BYOD-400,1,$119.00,0,$119.00
1105677,7/25/2019,Wholesale,Business,Schuppe Inc.,Alabama,Drone Kits,DK201,BYOD-100,6,$54.00,$10.80,$313.20
1105678,7/25/2019,Wholesale,Business,Erdman LLC,North Carolina,Drones,DS305,DTI-84 Drone,31,$455.00,$91.00,"$14,014.00"
1105679,7/26/2019,Wholesale,Business,Becker LLC,Missouri,Drone Kits,DK206,BYOD-400,10,$119.00,$23.80,"$1,166.20"
1105680,7/26/2019,Retail,Business,Jast LLC,California,eBooks,EB518,Single Rotor Drones,92,$14.99,0,"$1,379.08"
1105681,7/26/2019,Wholesale,Business,Clever Industries,Utah,Blueprints,BP102,Bsquare Robot Blueprint,29,$8.99,$1.80,$258.91
1105682,7/27/2019,Wholesale,Business,Kiehn LLC,District of Columbia,Training Videos,TV802,AI for Educators,4,$49.95,$9.99,$189.81
1105683,7/27/2019,Wholesale,Business,Lind Group,District of Columbia,eBooks,EB502,Building Your First Robot,8,$24.95,$4.99,$194.61
1105684,7/27/2019,Wholesale,Business,Hayes LLC,Illinois,eBooks,EB504,Cartesian Robots,12,$12.99,$2.60,$153.28
1105685,7/27/2019,Retail,Individual,Larisa Garlee,Illinois,Robots,RS705,RQTE-554 Robot,2,$684.00,0,"$1,368.00"
